;GO:1990809;GO:0006284;GO:0006283;GO:0032570;GO:0046697;GO:0008625;GO:0032968;GO:0045893;GO:2000078;GO:0034504;GO:0050679;GO:0033133;GO:0006296;GO:0006293;GO:0006294;GO:0008630;GO:0006452;GO:0042542;GO:0006611;GO:1903779;GO:0051497;GO:0001711;GO:0001836;GO:0071247;GO:0035264;GO:0000715;GO:0008284;GO:0043488;GO:0097192;GO:0046638;GO:0000398;GO:0006665;GO:0097067;GO:0010918;GO:0019221;GO:0071396;GO:0051384;GO:0070588;GO:0034201;GO:0030521;GO:0035774;GO:0071316;GO:0033077;GO:1901255;GO:1902220;GO:0090200;GO:0000724;GO:0000289;GO:0060139;GO:0019050;GO:0071260;GO:0071787;GO:0031440;GO:0051438;GO:0022604;GO:0006366;GO:0046931;GO:0006369;GO:0006007;GO:0006367;GO:0006368;GO:0002038;GO:0009749;GO:0097202;GO:0043154;GO:0016055;GO:0006919;GO:0033574;GO:0071456;GO:0016575;GO:0051603;GO:0017148;GO:0060154;GO:0080182;GO:0034260;GO:0070914;GO:1900740;GO:0043312;GO:0006378;GO:0045579;GO:0030855;GO:0006406;GO:0046031;GO:0010508;GO:0043161;GO:0007219;GO:0045582;GO:0051571;GO:0046034;GO:0032355;GO:0030851;GO:0070911;GO:0016567;GO:0008360;GO:0046718;GO:0043967;GO:0045905;GO:0043968;GO:0043200;GO:0006342;GO:0045901;GO:0000122;GO:0045471;GO:0006613;GO:0001844;GO:1903077;GO:0070936;GO:0006351;GO:0006355;GO:1901216;GO:0006513;GO:0006357;GO:0006874;GO:0006909
GO:0043968;0.8;0.48300749985576874;0.43852901558847923;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.8;0.8;0.0;0.0;0.0;0.0;0.8;0.8;0.5356143810225276;0.0;0.8;0.0;0.0;0.8;0.0;0.8;0.5356143810225276;0.48300749985576874;0.0;0.8;0.5356143810225276;0.0;0.0;0.0;0.8;0.0;0.5356143810225276;0.8;0.8;0.0;0.0;0.43852901558847923;0.8;0.0;0.0;0.5356143810225276;0.8;0.0;0.0;0.0;0.8;0.8;0.8;0.43852901558847923;0.8;0.8;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.6000000000000001;0.8;0.8;0.0;0.0;0.8;0.0;0.48300749985576874;0.8;0.8;0.8;0.0;0.8;0.0;0.43852901558847923;0.0;0.8;0.8;0.0;0.0;0.6000000000000001;0.0;0.8;0.43852901558847923;0.48300749985576874;0.0;0.0;0.8;0.0;1.0;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.4;0.8;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0
GO:0043200;0.0;0.4;0.3660149997115376;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.6000000000000001;0.48300749985576874;0.0;0.6830074998557688;0.0;0.0;0.5356143810225276;0.0;0.6000000000000001;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.6830074998557688;0.48300749985576874;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006342;0.8;0.48300749985576874;0.43852901558847923;0.0;0.0;0.8;0.5356143810225276;0.6830074998557688;0.48300749985576874;0.0;0.43852901558847923;0.4;0.8;0.8;0.8;0.8;0.8;0.0;0.0;0.5356143810225276;0.3660149997115376;0.8;0.8;0.5356143810225276;0.0;0.8;0.48300749985576874;0.5356143810225276;0.8;0.3356143810225276;0.8;0.5356143810225276;0.48300749985576874;0.48300749985576874;0.8;0.5356143810225276;0.0;0.0;0.0;0.8;0.48300749985576874;0.5356143810225276;0.8;0.8;0.4;0.3660149997115376;0.43852901558847923;0.8;0.8;0.8;0.5356143810225276;0.8;0.5356143810225276;0.48300749985576874;0.48300749985576874;0.8;0.8;0.8;0.0;0.8;0.8;0.43852901558847923;0.0;0.8;0.3660149997115376;0.8;0.3356143810225276;0.0;0.6000000000000001;0.8;0.0;0.6830074998557688;0.48300749985576874;0.8;0.5356143810225276;0.48300749985576874;0.8;0.8;0.8;0.3660149997115376;0.8;0.0;0.43852901558847923;0.4;0.8;0.8;0.3660149997115376;0.3081136762725405;0.6000000000000001;0.0;0.8;0.43852901558847923;0.4;0.6000000000000001;0.0;0.8;0.48300749985576874;0.8;0.0;1.0;0.48300749985576874;0.8;0.0;0.0;0.8;0.43852901558847923;0.3356143810225276;0.8;0.8;0.43852901558847923;0.3660149997115376;0.6830074998557688;0.43852901558847923;0.0
GO:0045901;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.5356143810225276;0.6830074998557688;0.43852901558847923;0.0;0.48300749985576874;0.48300749985576874;0.0;0.43852901558847923;0.0;0.3660149997115376;0.0;0.0;0.0;0.4;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.4;0.3356143810225276;0.0;0.0;0.0;0.3081136762725405;0.4;0.0;0.0;0.0;0.0;0.3660149997115376;0.43852901558847923;0.0;0.0;0.0;0.3660149997115376;0.4;0.0;0.6000000000000001;0.3660149997115376;0.3660149997115376;0.0;0.0;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.43852901558847923;0.3660149997115376;0.3660149997115376;0.4;0.0;0.0;0.0;0.0;0.6830074998557688;0.43852901558847923;0.0;0.4;0.0;0.4;0.0;0.0;0.4;0.0;0.0;0.0;0.5356143810225276;0.0;0.4;0.4;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.8;0.0;0.0;0.48300749985576874;1.0;0.48300749985576874;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.6000000000000001;0.48300749985576874;0.0;0.5356143810225276;0.21862188087829626;0.0
GO:0000122;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.6830074998557688;0.6830074998557688;0.3660149997115376;0.0;0.3660149997115376;0.3660149997115376;0.0;0.3660149997115376;0.0;0.3660149997115376;0.0;0.0;0.0;0.4;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.4;0.48300749985576874;0.3660149997115376;0.2830074998557688;0.0;0.0;0.0;0.3081136762725405;0.3660149997115376;0.0;0.0;0.0;0.0;0.3660149997115376;0.3660149997115376;0.0;0.0;0.0;0.3356143810225276;0.3081136762725405;0.0;0.6830074998557688;0.3660149997115376;0.3660149997115376;0.0;0.0;0.5356143810225276;0.3356143810225276;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.2830074998557688;0.0;0.0;0.0;0.0;0.6830074998557688;0.4;0.0;0.48300749985576874;0.0;0.3660149997115376;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;0.4;0.0;0.3660149997115376;0.3081136762725405;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.48300749985576874;0.0;0.0;0.8;0.48300749985576874;1.0;0.0;0.0;0.0;0.4;0.0;0.0;0.8;0.3660149997115376;0.0;1.0;0.21862188087829626;0.0
GO:0045471;0.0;0.4;0.3660149997115376;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.6000000000000001;0.48300749985576874;0.0;0.6000000000000001;0.0;0.0;0.6830074998557688;0.0;0.6000000000000001;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.6000000000000001;0.48300749985576874;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006613;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874
GO:0001844;0.8;0.48300749985576874;0.43852901558847923;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.0;0.8;0.8;0.8;0.0;0.8;0.0;0.0;0.8;0.8;0.5356143810225276;0.0;0.8;0.0;0.0;0.8;0.0;0.8;0.5356143810225276;0.48300749985576874;0.0;0.8;0.5356143810225276;0.0;0.43852901558847923;0.0;0.8;0.0;0.5356143810225276;0.8;0.8;0.0;0.0;0.43852901558847923;0.8;0.0;0.0;0.5356143810225276;0.8;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.6000000000000001;0.8;0.0;0.0;0.0;0.8;0.0;0.48300749985576874;0.8;0.8;0.8;0.0;0.8;0.8;0.43852901558847923;0.0;0.8;0.8;0.0;0.0;0.6000000000000001;0.0;0.8;0.43852901558847923;0.4;0.0;0.0;0.8;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.8;1.0;0.0;0.3356143810225276;0.8;0.0;0.0;0.3660149997115376;0.0;0.43852901558847923;0.5356143810225276
GO:1903077;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.3081136762725405;0.3660149997115376;0.43852901558847923;0.0;0.4;0.3660149997115376;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.0;0.48300749985576874;0.4;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.4;0.43852901558847923;0.3081136762725405;0.0;0.0;0.0;0.3660149997115376;0.43852901558847923;0.0;0.0;0.0;0.0;0.43852901558847923;0.48300749985576874;0.0;0.0;0.0;0.3660149997115376;0.3356143810225276;0.0;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.0;0.0;0.3660149997115376;0.3660149997115376;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.43852901558847923;0.4;0.43852901558847923;0.3081136762725405;0.0;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.6000000000000001;0.0;0.6000000000000001;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.3660149997115376;0.0;0.43852901558847923;0.3356143810225276;0.2599120563717816;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.3660149997115376;0.0;0.0;0.43852901558847923;0.3356143810225276;0.4;0.0;0.0;0.0;1.0;0.0;0.0;0.4;0.4;0.0;0.3660149997115376;0.2599120563717816;0.0
GO:0070936;0.3356143810225276;0.3356143810225276;0.3081136762725405;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.3356143810225276;0.3356143810225276;0.4;0.0;0.0;0.0;0.0;0.3356143810225276;0.3356143810225276;0.2599120563717816;0.0;0.3356143810225276;0.0;0.0;0.3356143810225276;0.0;0.3660149997115376;0.3660149997115376;0.23852901558847928;0.0;0.3356143810225276;0.2599120563717816;0.0;0.0;0.0;0.3356143810225276;0.0;0.2599120563717816;0.3081136762725405;0.4;0.0;0.0;0.3081136762725405;0.4;0.0;0.0;0.2599120563717816;0.3356143810225276;0.0;0.0;0.0;0.3660149997115376;0.3081136762725405;0.3660149997115376;0.2599120563717816;0.3660149997115376;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.3356143810225276;0.0;0.0;0.2830074998557688;0.43852901558847923;0.4;0.0;0.0;0.3356143810225276;0.0;0.3356143810225276;0.3081136762725405;0.3081136762725405;0.3660149997115376;0.0;0.3081136762725405;0.0;0.2830074998557688;0.0;0.4;0.3356143810225276;0.0;0.0;0.3356143810225276;0.0;0.3081136762725405;0.3081136762725405;0.8;0.0;0.0;0.4;0.0;0.4;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;1.0;0.3660149997115376;0.0;0.0;0.6830074998557688;0.0;0.21862188087829626;0.0
GO:0006351;0.8;0.5356143810225276;0.48300749985576874;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.8;0.8;0.0;0.0;0.0;0.0;0.8;0.8;0.48300749985576874;0.0;0.8;0.0;0.0;0.8;0.0;0.8;0.6830074998557688;0.48300749985576874;0.0;0.8;0.48300749985576874;0.0;0.0;0.0;0.8;0.0;0.48300749985576874;0.8;0.8;0.0;0.0;0.48300749985576874;0.8;0.0;0.0;0.5356143810225276;0.8;0.0;0.0;0.0;1.0;0.8;0.8;0.48300749985576874;0.8;0.8;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.5356143810225276;0.8;0.8;0.0;0.0;0.8;0.0;0.5356143810225276;0.8;0.8;0.8;0.0;0.8;0.0;0.48300749985576874;0.0;0.8;0.8;0.0;0.0;0.6000000000000001;0.0;0.8;0.48300749985576874;0.43852901558847923;0.0;0.0;0.8;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.3660149997115376;1.0;0.0;0.0;0.4;0.0;0.4;0.0
GO:0006355;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.6830074998557688;1.0;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.0;0.48300749985576874;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.6000000000000001;0.43852901558847923;0.3356143810225276;0.0;0.0;0.0;0.3660149997115376;0.43852901558847923;0.0;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.4;0.3660149997115376;0.0;0.8;0.43852901558847923;0.43852901558847923;0.0;0.0;0.6830074998557688;0.4;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.3356143810225276;0.0;0.0;0.0;0.0;0.6830074998557688;0.48300749985576874;0.0;0.48300749985576874;0.0;0.43852901558847923;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.48300749985576874;0.0;0.43852901558847923;0.3660149997115376;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.6000000000000001;0.0;0.0;0.8;0.6000000000000001;0.8;0.0;0.0;0.0;0.4;0.0;0.0;1.0;0.43852901558847923;0.0;1.0;0.2599120563717816;0.0
GO:1901216;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.5356143810225276;0.0;0.6000000000000001;0.48300749985576874;0.0;0.5356143810225276;0.0;0.43852901558847923;0.0;0.0;0.0;0.48300749985576874;0.4;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.43852901558847923;0.48300749985576874;0.4;0.0;0.0;0.0;0.3660149997115376;0.48300749985576874;0.0;0.0;0.0;0.0;0.43852901558847923;0.5356143810225276;0.0;0.0;0.0;0.48300749985576874;0.5356143810225276;0.0;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.0;0.0;0.3660149997115376;0.3660149997115376;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.0;0.0;0.0;0.0;0.43852901558847923;0.5356143810225276;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.5356143810225276;0.0;0.48300749985576874;0.48300749985576874;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.48300749985576874;0.3660149997115376;0.0;0.0;0.0;0.4;0.0;0.0;0.43852901558847923;1.0;0.0;0.4;0.2599120563717816;0.0
GO:0006513;0.3660149997115376;0.3660149997115376;0.3356143810225276;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.3660149997115376;0.3660149997115376;0.43852901558847923;0.0;0.0;0.0;0.0;0.3660149997115376;0.3660149997115376;0.2830074998557688;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.4;0.4;0.2599120563717816;0.0;0.3660149997115376;0.2830074998557688;0.0;0.0;0.0;0.3660149997115376;0.0;0.2830074998557688;0.3356143810225276;0.43852901558847923;0.0;0.0;0.3356143810225276;0.43852901558847923;0.0;0.0;0.2830074998557688;0.3660149997115376;0.0;0.0;0.0;0.4;0.3356143810225276;0.4;0.2830074998557688;0.4;0.4;0.0;0.0;0.4;0.0;0.3660149997115376;0.0;0.0;0.3081136762725405;0.48300749985576874;0.43852901558847923;0.0;0.0;0.3660149997115376;0.0;0.3660149997115376;0.3356143810225276;0.3356143810225276;0.4;0.0;0.3356143810225276;0.0;0.3081136762725405;0.0;0.43852901558847923;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.3356143810225276;0.3356143810225276;1.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.6830074998557688;0.4;0.0;0.0;1.0;0.0;0.23852901558847928;0.0
GO:0006357;0.0;0.0;0.0;0.0;0.0;0.4;0.8;0.8;0.4;0.0;0.4;0.4;0.0;0.4;0.0;0.4;0.0;0.0;0.0;0.43852901558847923;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.5356143810225276;0.4;0.3081136762725405;0.0;0.0;0.0;0.3356143810225276;0.4;0.0;0.0;0.0;0.0;0.4;0.4;0.0;0.0;0.0;0.3660149997115376;0.3356143810225276;0.0;0.6830074998557688;0.4;0.4;0.0;0.0;0.6000000000000001;0.3660149997115376;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.4;0.3356143810225276;0.4;0.3081136762725405;0.0;0.0;0.0;0.0;0.6000000000000001;0.43852901558847923;0.0;0.43852901558847923;0.0;0.4;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.43852901558847923;0.0;0.4;0.3356143810225276;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.5356143810225276;0.0;0.0;0.6830074998557688;0.5356143810225276;1.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;1.0;0.4;0.0;1.0;0.23852901558847928;0.0
GO:0006874;0.43852901558847923;0.3081136762725405;0.2830074998557688;0.0;0.0;0.43852901558847923;0.20000000000000007;0.23852901558847928;0.2830074998557688;0.0;0.2599120563717816;0.23852901558847928;0.43852901558847923;0.4;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.0;0.3081136762725405;0.21862188087829626;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.0;0.43852901558847923;0.2830074998557688;0.3660149997115376;0.43852901558847923;0.20000000000000007;0.4;0.3356143810225276;0.3081136762725405;0.3356143810225276;0.43852901558847923;0.3356143810225276;0.0;0.0;0.0;0.43852901558847923;0.2830074998557688;0.3356143810225276;0.4;0.43852901558847923;0.23852901558847928;0.21862188087829626;0.2830074998557688;0.43852901558847923;0.4;0.4;0.3356143810225276;0.43852901558847923;0.23852901558847928;0.2830074998557688;0.2830074998557688;0.4;0.4;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.3081136762725405;0.0;0.4;0.21862188087829626;0.43852901558847923;0.20000000000000007;0.0;0.3660149997115376;0.43852901558847923;0.0;0.23852901558847928;0.2830074998557688;0.43852901558847923;0.3081136762725405;0.3081136762725405;0.4;0.4;0.4;0.21862188087829626;0.4;0.0;0.2830074998557688;0.23852901558847928;0.43852901558847923;0.43852901558847923;0.21862188087829626;0.18250743174993223;0.3660149997115376;0.0;0.4;0.2830074998557688;0.2599120563717816;0.4;0.0;0.43852901558847923;0.23852901558847928;0.43852901558847923;0.0;0.43852901558847923;0.21862188087829626;0.21862188087829626;0.0;0.0;0.43852901558847923;0.2599120563717816;0.21862188087829626;0.4;0.2599120563717816;0.2599120563717816;0.23852901558847928;0.23852901558847928;1.0;0.0
GO:0006909;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
