;GO:0036376;GO:0032692;GO:1904179;GO:0009313;GO:0006682;GO:0042136;GO:1902714;GO:0003333;GO:0009436;GO:0019481;GO:0019482;GO:0071417;GO:0050435;GO:0035435;GO:0042426;GO:0046628;GO:1904064;GO:0065003;GO:0050728;GO:0006212;GO:0006210;GO:1903017;GO:1904985;GO:0046500;GO:1904468;GO:0006579;GO:0007269;GO:0090181;GO:0032715;GO:0006569;GO:0001558;GO:2000649;GO:0034971;GO:0035543;GO:0015711;GO:0051259;GO:0072615;GO:0036112;GO:0045429;GO:0090314;GO:0046477;GO:0022900;GO:0043124;GO:0045944;GO:0008206;GO:0043401;GO:0006544;GO:0032703;GO:0072488;GO:0071398;GO:1990822;GO:0043252;GO:0033477;GO:0035774;GO:0032787;GO:1905695;GO:0034162;GO:0070858;GO:0055089;GO:0008295;GO:0045956;GO:0046135;GO:0071267;GO:0010804;GO:0010248;GO:0050900;GO:0051957;GO:0018003;GO:0015812;GO:0032414;GO:0015811;GO:0015874;GO:2001250;GO:0015872;GO:0006487;GO:0006520;GO:1901787;GO:0045329;GO:0046415;GO:0006367;GO:0006637;GO:0051289;GO:0015747;GO:0035356;GO:0015760;GO:0032088;GO:0034142;GO:0038185;GO:0043312;GO:0042742;GO:0007589;GO:1990573;GO:0097055;GO:0007219;GO:0010628;GO:0051692;GO:0001080;GO:0015879;GO:0015697;GO:2001275;GO:0034255;GO:1905004;GO:0000122;GO:0006855;GO:0019265;GO:0071638;GO:0015721;GO:0016139;GO:1905012;GO:0007043;GO:0006633;GO:0006479;GO:0071222;GO:0043066;GO:0045087;GO:0006749;GO:0006508;GO:0015739;GO:0035725;GO:0033388;GO:0050666
GO:0015747;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.6000000000000001;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.6830074998557688;0.0;0.6830074998557688;0.6000000000000001;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.48300749985576874;0.0;0.6000000000000001;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.6830074998557688;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.43852901558847923;0.0;0.0
GO:0035356;0.0;0.3356143810225276;0.3660149997115376;0.0;0.3660149997115376;0.48300749985576874;0.3081136762725405;0.0;0.43852901558847923;0.2599120563717816;0.48300749985576874;0.43852901558847923;0.4;0.0;0.43852901558847923;0.3356143810225276;0.3081136762725405;0.5356143810225276;0.3356143810225276;0.43852901558847923;0.3660149997115376;0.3356143810225276;0.3356143810225276;0.48300749985576874;0.2830074998557688;0.43852901558847923;0.6000000000000001;0.3660149997115376;0.3356143810225276;0.3660149997115376;0.4;0.3356143810225276;0.6000000000000001;0.3356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.4;0.43852901558847923;0.3356143810225276;0.3660149997115376;0.48300749985576874;0.3081136762725405;0.2830074998557688;0.4;0.6000000000000001;0.48300749985576874;0.3356143810225276;0.0;0.43852901558847923;0.0;0.0;0.48300749985576874;0.3660149997115376;0.4;0.2830074998557688;0.6000000000000001;0.3081136762725405;0.6000000000000001;0.3660149997115376;0.2830074998557688;0.4;0.43852901558847923;0.3081136762725405;0.0;0.5356143810225276;0.3356143810225276;0.2830074998557688;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.4;0.48300749985576874;0.6000000000000001;0.48300749985576874;0.5356143810225276;0.0;1.0;0.0;0.3660149997115376;0.6000000000000001;0.6000000000000001;0.5356143810225276;0.0;0.48300749985576874;0.43852901558847923;0.0;0.6000000000000001;0.3356143810225276;0.43852901558847923;0.6000000000000001;0.0;0.0;0.3356143810225276;0.3660149997115376;0.43852901558847923;0.2830074998557688;0.0;0.4;0.3081136762725405;0.0;0.0;0.3081136762725405;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.3081136762725405;0.0;0.48300749985576874;0.0;0.0;0.0;0.3356143810225276;0.3081136762725405
GO:0015760;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.4;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.48300749985576874;0.0;0.5356143810225276;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;1.0;0.0;0.0;0.0;0.4;0.0;0.48300749985576874;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.5356143810225276;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.3660149997115376;0.0;0.0
GO:0032088;0.0;0.5356143810225276;0.48300749985576874;0.0;0.0;0.4;0.48300749985576874;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.3660149997115376;0.43852901558847923;0.4;0.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.5356143810225276;0.0;0.43852901558847923;0.0;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.0;0.5356143810225276;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.48300749985576874;0.5356143810225276;0.0;0.48300749985576874;0.4;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.4;0.48300749985576874;0.48300749985576874;0.3660149997115376;0.0;0.3660149997115376;0.0;0.0;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;1.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;0.0;0.48300749985576874;0.5356143810225276;0.0;0.48300749985576874;0.0;0.0;0.43852901558847923;0.48300749985576874;0.0;0.5356143810225276;0.0;0.3356143810225276;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.4
GO:0034142;0.0;0.43852901558847923;0.48300749985576874;0.0;0.43852901558847923;0.6000000000000001;0.4;0.0;0.5356143810225276;0.3081136762725405;0.6000000000000001;0.5356143810225276;0.48300749985576874;0.0;0.5356143810225276;0.43852901558847923;0.4;0.8;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.6000000000000001;0.3660149997115376;0.5356143810225276;0.8;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.8;0.43852901558847923;0.0;0.8;0.8;0.48300749985576874;0.4;0.43852901558847923;0.43852901558847923;0.6000000000000001;0.4;0.3660149997115376;0.5356143810225276;0.8;0.6000000000000001;0.43852901558847923;0.0;0.5356143810225276;0.0;0.0;0.6000000000000001;0.48300749985576874;0.48300749985576874;0.3660149997115376;0.8;0.4;0.43852901558847923;0.48300749985576874;0.3660149997115376;0.48300749985576874;0.5356143810225276;0.4;0.0;0.8;0.43852901558847923;0.3356143810225276;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.8;0.6000000000000001;0.5356143810225276;0.48300749985576874;0.6000000000000001;0.8;0.6000000000000001;0.8;0.0;0.6000000000000001;0.0;0.48300749985576874;1.0;0.8;0.8;0.0;0.5356143810225276;0.5356143810225276;0.0;0.8;0.43852901558847923;0.5356143810225276;0.8;0.0;0.0;0.43852901558847923;0.48300749985576874;0.5356143810225276;0.3660149997115376;0.0;0.48300749985576874;0.4;0.0;0.0;0.4;0.8;0.5356143810225276;0.5356143810225276;0.8;0.4;0.6000000000000001;0.6000000000000001;0.0;0.0;0.0;0.43852901558847923;0.4
GO:0038185;0.0;0.43852901558847923;0.48300749985576874;0.0;0.43852901558847923;0.6000000000000001;0.4;0.0;0.5356143810225276;0.3081136762725405;0.6000000000000001;0.5356143810225276;0.48300749985576874;0.0;0.5356143810225276;0.48300749985576874;0.4;0.8;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.6000000000000001;0.4;0.5356143810225276;0.8;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.8;0.43852901558847923;0.0;0.8;0.8;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.6000000000000001;0.4;0.3660149997115376;0.5356143810225276;0.8;0.6000000000000001;0.43852901558847923;0.0;0.5356143810225276;0.0;0.0;0.6000000000000001;0.48300749985576874;0.48300749985576874;0.4;0.8;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.4;0.48300749985576874;0.5356143810225276;0.4;0.0;0.8;0.43852901558847923;0.3356143810225276;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.8;0.6000000000000001;0.5356143810225276;0.48300749985576874;0.6000000000000001;0.8;0.6000000000000001;0.8;0.0;0.6000000000000001;0.0;0.48300749985576874;0.8;1.0;0.8;0.0;0.5356143810225276;0.5356143810225276;0.0;0.8;0.43852901558847923;0.5356143810225276;0.8;0.0;0.0;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.3660149997115376;0.0;0.48300749985576874;0.4;0.0;0.0;0.4;0.8;0.5356143810225276;0.5356143810225276;0.8;0.43852901558847923;0.0;0.6000000000000001;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923
GO:0043312;0.43852901558847923;0.0;0.0;0.0;0.4;0.5356143810225276;0.0;0.43852901558847923;0.48300749985576874;0.3081136762725405;0.5356143810225276;0.5356143810225276;0.48300749985576874;0.3660149997115376;0.48300749985576874;0.0;0.0;0.8;0.0;0.48300749985576874;0.4;0.0;0.0;0.6000000000000001;0.0;0.48300749985576874;0.8;0.0;0.0;0.4;0.0;0.0;0.8;0.0;0.48300749985576874;0.8;0.8;0.48300749985576874;0.0;0.0;0.4;0.6000000000000001;0.0;0.0;0.5356143810225276;0.8;0.5356143810225276;0.0;0.43852901558847923;0.48300749985576874;0.3660149997115376;0.43852901558847923;0.5356143810225276;0.0;0.43852901558847923;0.0;0.8;0.0;0.0;0.48300749985576874;0.0;0.43852901558847923;0.48300749985576874;0.0;0.43852901558847923;0.8;0.0;0.3081136762725405;0.48300749985576874;0.0;0.43852901558847923;0.4;0.0;0.8;0.8;0.6000000000000001;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.8;0.5356143810225276;0.8;0.48300749985576874;0.5356143810225276;0.4;0.0;0.8;0.8;1.0;0.0;0.5356143810225276;0.3660149997115376;0.0;0.8;0.0;0.48300749985576874;0.8;0.3660149997115376;0.43852901558847923;0.0;0.0;0.48300749985576874;0.0;0.8;0.43852901558847923;0.0;0.8;0.0;0.0;0.8;0.48300749985576874;0.5356143810225276;0.8;0.0;0.6830074998557688;0.5356143810225276;0.0;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.0
GO:0042742;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0
GO:0007589;0.5356143810225276;0.4;0.43852901558847923;0.0;0.0;0.5356143810225276;0.3660149997115376;0.5356143810225276;0.0;0.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.48300749985576874;0.4;0.3660149997115376;0.0;0.4;0.0;0.0;0.4;0.4;0.0;0.3356143810225276;0.0;0.6000000000000001;0.43852901558847923;0.4;0.0;0.48300749985576874;0.4;0.0;0.4;0.6000000000000001;0.0;0.5356143810225276;0.0;0.5356143810225276;0.4;0.0;0.0;0.3660149997115376;0.3356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.4;0.5356143810225276;0.0;0.43852901558847923;0.5356143810225276;0.0;0.43852901558847923;0.0;0.3356143810225276;0.5356143810225276;0.3660149997115376;0.48300749985576874;0.0;0.3356143810225276;0.0;0.0;0.3660149997115376;0.5356143810225276;0.0;0.4;0.0;0.6000000000000001;0.43852901558847923;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.0;1.0;0.43852901558847923;0.0;0.5356143810225276;0.4;0.0;0.5356143810225276;0.43852901558847923;0.5356143810225276;0.4;0.43852901558847923;0.0;0.3356143810225276;0.6000000000000001;0.43852901558847923;0.3660149997115376;0.5356143810225276;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.5356143810225276;0.43852901558847923;0.0;0.3660149997115376
GO:1990573;0.6000000000000001;0.0;0.0;0.0;0.3356143810225276;0.43852901558847923;0.0;0.43852901558847923;0.4;0.23852901558847928;0.43852901558847923;0.4;0.3660149997115376;0.5356143810225276;0.4;0.0;0.0;0.43852901558847923;0.0;0.4;0.3356143810225276;0.0;0.0;0.43852901558847923;0.0;0.4;0.5356143810225276;0.0;0.0;0.3356143810225276;0.0;0.0;0.5356143810225276;0.0;0.43852901558847923;0.4;0.4;0.3660149997115376;0.0;0.0;0.3356143810225276;0.43852901558847923;0.0;0.0;0.3356143810225276;0.5356143810225276;0.43852901558847923;0.0;0.6000000000000001;0.4;0.4;0.4;0.43852901558847923;0.0;0.3660149997115376;0.0;0.5356143810225276;0.0;0.0;0.3081136762725405;0.0;0.3660149997115376;0.4;0.0;0.5356143810225276;0.4;0.0;0.2599120563717816;0.43852901558847923;0.0;0.4;0.3660149997115376;0.0;0.48300749985576874;0.5356143810225276;0.3660149997115376;0.4;0.3660149997115376;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.0;0.5356143810225276;0.5356143810225276;0.3660149997115376;0.0;0.43852901558847923;1.0;0.0;0.5356143810225276;0.0;0.4;0.5356143810225276;0.4;0.48300749985576874;0.0;0.0;0.4;0.0;0.5356143810225276;0.3660149997115376;0.0;0.4;0.0;0.0;0.4;0.4;0.4;0.4;0.0;0.0;0.43852901558847923;0.0;0.4;0.6830074998557688;0.2830074998557688;0.0
GO:0097055;0.0;0.0;0.0;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.0;0.0;0.43852901558847923;0.3356143810225276;0.5356143810225276;0.0;0.5356143810225276;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.48300749985576874;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.4;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.6000000000000001;0.43852901558847923;0.6000000000000001;0.5356143810225276;0.6000000000000001;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.43852901558847923;0.0;0.0;0.4;0.0;0.0;0.5356143810225276;0.4;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.43852901558847923;0.0
GO:0007219;0.0;0.43852901558847923;0.48300749985576874;0.0;0.43852901558847923;0.6000000000000001;0.4;0.0;0.5356143810225276;0.3081136762725405;0.6000000000000001;0.5356143810225276;0.48300749985576874;0.0;0.5356143810225276;0.48300749985576874;0.4;0.8;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.6000000000000001;0.4;0.5356143810225276;0.8;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.8;0.43852901558847923;0.0;0.8;0.8;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.6000000000000001;0.4;0.3660149997115376;0.5356143810225276;0.8;0.6000000000000001;0.43852901558847923;0.0;0.5356143810225276;0.0;0.0;0.6000000000000001;0.48300749985576874;0.48300749985576874;0.4;0.8;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.4;0.48300749985576874;0.5356143810225276;0.4;0.0;0.8;0.43852901558847923;0.3356143810225276;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.8;0.6000000000000001;0.5356143810225276;0.48300749985576874;0.6000000000000001;0.8;0.6000000000000001;0.8;0.0;0.6000000000000001;0.0;0.48300749985576874;0.8;0.8;0.8;0.0;0.5356143810225276;0.5356143810225276;0.0;1.0;0.43852901558847923;0.5356143810225276;0.8;0.0;0.0;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.3660149997115376;0.0;0.48300749985576874;0.4;0.0;0.0;0.4;0.8;0.5356143810225276;0.5356143810225276;0.8;0.43852901558847923;0.0;0.6000000000000001;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923
GO:0010628;0.0;0.4;0.5356143810225276;0.0;0.0;0.3660149997115376;0.3660149997115376;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.3356143810225276;0.48300749985576874;0.43852901558847923;0.0;0.4;0.0;0.0;0.3356143810225276;0.48300749985576874;0.0;0.3356143810225276;0.0;0.43852901558847923;0.5356143810225276;0.4;0.0;0.48300749985576874;0.3356143810225276;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.5356143810225276;0.48300749985576874;0.0;0.0;0.3660149997115376;0.8;0.0;0.43852901558847923;0.3660149997115376;0.4;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.0;0.4;0.0;0.0;0.3660149997115376;0.0;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.0;0.0;0.4;0.0;0.0;0.43852901558847923;1.0;0.0;0.6830074998557688;0.0;0.0;0.48300749985576874;0.5356143810225276;0.0;0.6000000000000001;0.0;0.3081136762725405;0.3660149997115376;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923
GO:0051692;0.0;0.0;0.0;1.0;0.4;0.5356143810225276;0.0;0.0;0.6000000000000001;0.3356143810225276;0.5356143810225276;0.4;0.43852901558847923;0.0;0.6000000000000001;0.0;0.0;0.48300749985576874;0.0;0.6000000000000001;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.6000000000000001;0.5356143810225276;0.0;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.0;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.0;0.0;0.43852901558847923;0.5356143810225276;0.0;0.0;0.48300749985576874;0.5356143810225276;0.5356143810225276;0.0;0.0;0.4;0.0;0.0;0.5356143810225276;0.0;0.43852901558847923;0.0;0.5356143810225276;0.0;0.0;0.4;0.0;0.5356143810225276;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.6000000000000001;0.5356143810225276;0.48300749985576874;0.0;0.43852901558847923;0.0;0.0;0.5356143810225276;0.5356143810225276;0.48300749985576874;0.0;0.0;0.4;0.4;0.5356143810225276;0.0;1.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.0;0.0;0.5356143810225276;0.48300749985576874;0.0;0.0;0.3660149997115376;0.0
GO:0001080;0.0;0.43852901558847923;0.48300749985576874;0.0;0.43852901558847923;0.6000000000000001;0.4;0.0;0.5356143810225276;0.3081136762725405;0.6000000000000001;0.6830074998557688;0.48300749985576874;0.0;0.5356143810225276;0.43852901558847923;0.4;0.8;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.6000000000000001;0.3660149997115376;0.5356143810225276;0.8;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.8;0.43852901558847923;0.0;0.8;0.8;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.6000000000000001;0.4;0.6830074998557688;0.5356143810225276;0.8;0.6000000000000001;0.43852901558847923;0.0;0.6830074998557688;0.0;0.0;0.6000000000000001;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.8;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.3660149997115376;0.48300749985576874;0.5356143810225276;0.4;0.0;0.8;0.43852901558847923;0.3356143810225276;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.8;0.6000000000000001;0.5356143810225276;0.48300749985576874;0.6000000000000001;0.8;0.6000000000000001;0.8;0.0;0.6000000000000001;0.0;0.48300749985576874;0.8;0.8;0.8;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.0;0.8;0.6830074998557688;0.5356143810225276;1.0;0.0;0.0;0.43852901558847923;0.48300749985576874;0.5356143810225276;0.6830074998557688;0.0;0.48300749985576874;0.4;0.0;0.0;0.43852901558847923;0.8;0.5356143810225276;0.5356143810225276;0.8;0.4;0.6830074998557688;0.6000000000000001;0.0;0.0;0.0;0.43852901558847923;0.4
GO:0015879;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.43852901558847923;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.43852901558847923;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.43852901558847923;0.0;0.0;0.0;0.3660149997115376;0.0;0.43852901558847923;0.4;0.0;0.0;0.0;0.0;0.0;1.0;0.8;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.0
GO:0015697;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.5356143810225276;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.6000000000000001;0.0;0.6000000000000001;0.5356143810225276;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.5356143810225276;0.0;0.0;0.0;0.43852901558847923;0.0;0.5356143810225276;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.8;1.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.5356143810225276;0.0;0.0
GO:2001275;0.0;0.4;0.5356143810225276;0.0;0.0;0.3660149997115376;0.4;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.3356143810225276;0.8;0.5356143810225276;0.0;0.48300749985576874;0.0;0.0;0.3356143810225276;0.43852901558847923;0.0;0.4;0.0;0.43852901558847923;0.43852901558847923;0.4;0.0;0.5356143810225276;0.43852901558847923;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.5356143810225276;0.48300749985576874;0.0;0.0;0.43852901558847923;0.4;0.0;0.48300749985576874;0.3660149997115376;0.4;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.0;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.0;0.0;0.4;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.43852901558847923;0.0;0.0;1.0;0.48300749985576874;0.0;0.3660149997115376;0.0;0.3081136762725405;0.3660149997115376;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923
