;GO:0060760;GO:0016925;GO:0015031;GO:0042256;GO:0000463;GO:0030307;GO:0051123;GO:0000184;GO:0001701;GO:0000060;GO:0090502;GO:1902166;GO:0051260;GO:0006298;GO:0006974;GO:0006334;GO:0006610;GO:0045540;GO:0051131;GO:0000070;GO:0072734;GO:0033488;GO:2000001;GO:0032436;GO:0010389;GO:0034613;GO:0032435;GO:0034453;GO:0030490;GO:0002181;GO:0008285;GO:1900034;GO:1905323;GO:0006260;GO:0006261;GO:0008284;GO:0043928;GO:0043486;GO:0009259;GO:0042276;GO:0042795;GO:1902857;GO:0045944;GO:0048539;GO:0000398;GO:0000165;GO:0071157;GO:0000281;GO:0048146;GO:0032147;GO:0071158;GO:0016476;GO:0042327;GO:0007004;GO:0006397;GO:0007517;GO:0045040;GO:0030595;GO:0008380;GO:0007052;GO:0007179;GO:0008543;GO:0046777;GO:0051291;GO:0051170;GO:0006364;GO:0006122;GO:0006400;GO:0006367;GO:0006401;GO:0006119;GO:0000381;GO:0060271;GO:0008033;GO:0007223;GO:1901798;GO:1904667;GO:0043312;GO:0045454;GO:0006414;GO:0042501;GO:0006412;GO:0000387;GO:0030855;GO:0000154;GO:0010629;GO:0051973;GO:0006888;GO:0070072;GO:0001516;GO:0030178;GO:0018107;GO:0043966;GO:0007035;GO:0006986;GO:0000122;GO:0045471;GO:0000086;GO:0006614;GO:0060628;GO:0032986;GO:2000059;GO:0072717;GO:0007286;GO:0006351;GO:0007162;GO:0000921;GO:0006355;GO:0051085;GO:0006353;GO:0000245;GO:0006357;GO:0019371;GO:0000492;GO:0097711;GO:0006508;GO:0034599;GO:0009060
GO:0030178;0.375;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.25;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.3;0.21428571428571427;0.2727272727272727;0.0;0.3076923076923077;0.0;0.0;0.0;0.5;0.3333333333333333;0.0;0.0;0.0;0.3333333333333333;0.42857142857142855;0.0;0.0;0.0;0.0;0.18181818181818182;0.23076923076923078;0.0;0.0;0.3;0.4;0.0;0.3;0.2;0.2727272727272727;0.2727272727272727;0.25;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.4444444444444444;0.2857142857142857;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.25;0.0;0.0;0.0;1.0;0.0;0.0;0.0625;0.0;0.3333333333333333;0.0;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;0.2727272727272727;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0
GO:0018107;0.0;0.6;0.0;0.0;0.3333333333333333;0.0;0.125;0.25;0.0;0.0;0.25;0.0;0.0;0.3;0.1;0.125;0.0;0.0;0.0;0.125;0.08333333333333333;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.1;0.3333333333333333;0.4444444444444444;0.0;0.0;0.0;0.3333333333333333;0.3;0.0;0.375;0.125;0.4444444444444444;0.375;0.3333333333333333;0.0;0.0;0.0;0.3333333333333333;0.6666666666666666;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.3333333333333333;0.0;0.125;0.125;0.3333333333333333;0.125;0.125;0.125;0.75;0.0;0.0;0.3333333333333333;0.25;0.4;0.25;0.3333333333333333;0.625;0.0;0.0;0.3333333333333333;0.125;0.0;0.0;0.0;0.1111111111111111;0.375;0.6666666666666666;0.5;0.125;0.0;0.4;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;1.0;0.5;0.0625;0.0;0.0;0.0;0.125;0.0;0.0;0.09090909090909091;0.0;0.09090909090909091;0.125;0.3333333333333333;0.0;0.0;0.0;0.1;0.25;0.125;0.0;0.25;0.0;0.125;0.375;0.1;0.18181818181818182
GO:0043966;0.0;0.5833333333333334;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.2;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;1.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0
GO:0007035;0.06666666666666667;0.058823529411764705;0.0;0.0;0.0;0.06666666666666667;0.09090909090909091;0.058823529411764705;0.0;0.0;0.058823529411764705;0.058823529411764705;0.0;0.06666666666666667;0.07692307692307693;0.09090909090909091;0.0;0.0625;0.0;0.09090909090909091;0.06666666666666667;0.0;0.0625;0.05;0.058823529411764705;0.0;0.05;0.07692307692307693;0.0;0.0;0.06666666666666667;0.06666666666666667;0.0;0.07142857142857142;0.06666666666666667;0.06666666666666667;0.09090909090909091;0.09090909090909091;0.06666666666666667;0.09090909090909091;0.0;0.058823529411764705;0.05555555555555555;0.0;0.0;0.09090909090909091;0.0625;0.09090909090909091;0.0625;0.05555555555555555;0.058823529411764705;0.15384615384615385;0.05555555555555555;0.2;0.0;0.0;0.09090909090909091;0.09090909090909091;0.0;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.0625;0.0;0.0;0.0;0.09090909090909091;0.0;0.09090909090909091;0.07142857142857142;0.07692307692307693;0.05555555555555555;0.0;0.0;0.09090909090909091;0.058823529411764705;0.058823529411764705;0.0;0.18181818181818182;0.09090909090909091;0.0;0.0;0.09090909090909091;0.0;0.0;0.0625;0.0625;0.0;0.0;0.058823529411764705;0.0625;0.0625;0.09090909090909091;1.0;0.0;0.05555555555555555;0.0;0.09090909090909091;0.0;0.06666666666666667;0.07142857142857142;0.05263157894736842;0.07142857142857142;0.09090909090909091;0.0;0.07142857142857142;0.0;0.0625;0.07692307692307693;0.09090909090909091;0.09090909090909091;0.058823529411764705;0.09090909090909091;0.0;0.09090909090909091;0.0;0.07692307692307693;0.06666666666666667
GO:0006986;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0
GO:0000122;0.18181818181818182;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.5454545454545454;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.25;0.2857142857142857;0.23076923076923078;0.0;0.35714285714285715;0.0;0.0;0.0;0.4;0.2727272727272727;0.0;0.0;0.0;0.2727272727272727;0.6666666666666666;0.0;0.0;0.0;0.0;0.15384615384615385;0.7777777777777778;0.0;0.0;0.25;0.3333333333333333;0.0;0.25;0.26666666666666666;0.23076923076923078;0.23076923076923078;0.3076923076923077;0.07142857142857142;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45454545454545453;0.0;0.0;0.0;0.21428571428571427;0.3333333333333333;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.5;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.05555555555555555;0.0;1.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.38461538461538464;0.0;0.0;0.0;0.4;0.0;0.75;0.0;0.0;0.0;0.875;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045471;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0
GO:0000086;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.2;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.09090909090909091;0.0;0.0;0.0;1.0;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0
GO:0006614;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0060628;0.25;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.16666666666666666;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.375;0.25;0.3333333333333333;0.0;0.25;0.0;0.0;0.0;0.42857142857142855;0.42857142857142855;0.0;0.0;0.0;0.42857142857142855;0.3333333333333333;0.0;0.0;0.0;0.0;0.2727272727272727;0.2727272727272727;0.0;0.0;0.375;0.375;0.0;0.375;0.23076923076923078;0.3333333333333333;0.3333333333333333;0.3;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.3;0.23076923076923078;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.3;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.06666666666666667;0.0;0.2727272727272727;0.0;0.0;0.0;1.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.42857142857142855;0.0;0.3333333333333333;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032986;0.0;0.08333333333333333;0.0;0.16666666666666666;0.0;0.0;0.5;0.08333333333333333;0.0;0.0;0.08333333333333333;0.0;0.375;0.1;0.125;0.5714285714285714;0.0;0.0;0.375;0.3333333333333333;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.375;0.1111111111111111;0.1;0.0;0.16666666666666666;0.5714285714285714;0.1;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.3333333333333333;0.16666666666666666;0.0;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.09090909090909091;0.375;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666;0.1111111111111111;0.125;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.0;0.0;0.14285714285714285;0.16666666666666666;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.08333333333333333;0.0;0.09090909090909091;0.3333333333333333;0.07142857142857142;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;1.0;0.0;0.1111111111111111;0.16666666666666666;0.0;0.0;0.375;0.0;0.125;0.16666666666666666;0.375;0.0;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.0;0.125;0.1
GO:2000059;0.16666666666666666;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.35714285714285715;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.25;0.7272727272727273;0.23076923076923078;0.0;0.9;0.0;0.0;0.0;0.4;0.2727272727272727;0.0;0.0;0.0;0.2727272727272727;0.4;0.0;0.0;0.0;0.0;0.2;0.3076923076923077;0.0;0.0;0.25;0.3333333333333333;0.0;0.25;0.35714285714285715;0.23076923076923078;0.23076923076923078;0.3076923076923077;0.06666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.21428571428571427;0.42857142857142855;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.45454545454545453;0.3076923076923077;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.05263157894736842;0.0;0.38461538461538464;0.0;0.0;0.0;0.2727272727272727;0.0;1.0;0.0;0.0;0.0;0.4;0.0;0.36363636363636365;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0
GO:0072717;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0.16666666666666666;0.08333333333333333;0.0;0.0;0.08333333333333333;0.0;0.0;0.2222222222222222;0.2857142857142857;0.16666666666666666;0.0;0.0;0.0;0.16666666666666666;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.1;0.0;0.16666666666666666;0.16666666666666666;0.1;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.16666666666666666;0.16666666666666666;0.0;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.09090909090909091;0.0;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666;0.1111111111111111;0.125;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.14285714285714285;0.16666666666666666;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.09090909090909091;0.16666666666666666;0.07142857142857142;0.3333333333333333;0.0;0.5;0.16666666666666666;0.0;0.0;0.1111111111111111;0.0;1.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.125;0.16666666666666666;0.16666666666666666;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.5;0.1
GO:0007286;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.2;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666;1.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0
GO:0006351;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.375;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.6666666666666666;0.5714285714285714;0.0;0.6;0.0;0.3333333333333333;0.6;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.6;0.42857142857142855;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.16666666666666666
GO:0007162;0.2857142857142857;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.2727272727272727;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.375;0.25;0.3333333333333333;0.0;0.36363636363636365;0.0;0.0;0.0;0.6666666666666666;0.42857142857142855;0.0;0.0;0.0;0.42857142857142855;0.5;0.0;0.0;0.0;0.0;0.2222222222222222;0.2727272727272727;0.0;0.0;0.375;0.5;0.0;0.375;0.23076923076923078;0.3333333333333333;0.3333333333333333;0.3;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.3;0.3333333333333333;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.3;0.0;0.0;0.0;0.5;0.0;0.0;0.07142857142857142;0.0;0.4;0.0;0.0;0.0;0.42857142857142855;0.0;0.4;0.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0
GO:0000921;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006355;0.2222222222222222;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.5;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.3;0.3333333333333333;0.2727272727272727;0.0;0.3333333333333333;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.0;0.0;0.0;0.3333333333333333;0.7142857142857143;0.0;0.0;0.0;0.0;0.18181818181818182;0.75;0.0;0.0;0.3;0.3;0.0;0.3;0.3076923076923077;0.2727272727272727;0.2727272727272727;0.36363636363636365;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.25;0.2857142857142857;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.7142857142857143;0.6;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0625;0.0;0.75;0.0;0.0;0.0;0.3333333333333333;0.0;0.36363636363636365;0.0;0.0;0.0;0.3333333333333333;0.0;1.0;0.0;0.0;0.0;0.8571428571428571;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051085;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.2;0.09090909090909091;0.0;0.0;0.09090909090909091;0.0;0.0;0.1111111111111111;0.14285714285714285;0.2;0.0;0.0;0.0;0.2;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.125;0.1111111111111111;0.0;0.2;0.2;0.1111111111111111;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.2;0.2;0.0;0.2;0.2;0.2;0.1;0.0;0.0;0.0;0.2;0.0;0.2;0.125;0.14285714285714285;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.16666666666666666;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.1;0.2;0.07692307692307693;0.0;0.0;0.0;0.2;0.0;0.0;0.125;0.0;0.125;0.2;0.0;0.0;0.0;0.0;1.0;0.2;0.2;0.0;0.2;0.0;0.2;0.0;0.14285714285714285;0.1111111111111111
GO:0006353;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.625;0.0;0.0;0.5;0.2;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.6;0.0;0.0;0.0;0.5714285714285714;0.5;0.0;0.6;0.0;0.3333333333333333;0.6;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.6;0.7142857142857143;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.25;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.6;0.0;0.0;0.0;0.2;1.0;0.0;0.0;0.5;0.0;0.0;0.4;0.2;0.2857142857142857
GO:0000245;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.2;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.2;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0
GO:0006357;0.2;0.0;0.0;0.0;0.0;0.3;0.0;0.45454545454545453;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.2727272727272727;0.3076923076923077;0.25;0.0;0.3076923076923077;0.0;0.0;0.0;0.3;0.3;0.0;0.0;0.0;0.3;0.625;0.0;0.0;0.0;0.0;0.16666666666666666;0.875;0.0;0.0;0.2727272727272727;0.2727272727272727;0.0;0.2727272727272727;0.2857142857142857;0.25;0.25;0.3333333333333333;0.07692307692307693;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.23076923076923078;0.26666666666666666;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.625;0.5454545454545454;0.0;0.0;0.0;0.25;0.0;0.0;0.058823529411764705;0.0;0.875;0.0;0.0;0.0;0.3;0.0;0.3333333333333333;0.0;0.0;0.0;0.3;0.0;0.8571428571428571;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0019371;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.25;0.0;0.0;0.2857142857142857;0.2;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.25;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.2857142857142857;0.0;0.5;0.0;0.3333333333333333;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.5;0.3333333333333333;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.0;0.25;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.2;0.5;0.0;0.0;1.0;0.0;0.0;0.4;0.2;0.16666666666666666
