;GO:0043507;GO:0014065;GO:0032570;GO:0051091;GO:0001666;GO:0001821;GO:0071376;GO:0001701;GO:0051482;GO:0044320;GO:0031639;GO:0071375;GO:0010259;GO:0050679;GO:0044321;GO:0048008;GO:0009444;GO:0045652;GO:0042542;GO:0003100;GO:0061844;GO:0010828;GO:0051412;GO:0014909;GO:0048016;GO:0051771;GO:0031583;GO:0034696;GO:0061051;GO:0031100;GO:0007193;GO:0045429;GO:0033089;GO:0045787;GO:1903547;GO:0038097;GO:1904754;GO:0045944;GO:0001890;GO:0042313;GO:0043401;GO:0043524;GO:0032308;GO:0048661;GO:0035815;GO:0045793;GO:0071277;GO:0071398;GO:0070101;GO:2000253;GO:0010595;GO:0010870;GO:0019229;GO:0032269;GO:0035810;GO:0030522;GO:0044344;GO:0042045;GO:0046887;GO:0035094;GO:0046888;GO:0007517;GO:0071385;GO:0035767;GO:0030593;GO:0032496;GO:0071389;GO:0001938;GO:0035924;GO:0071548;GO:0010460;GO:0034392;GO:0030072;GO:0030195;GO:0006366;GO:0002042;GO:0045840;GO:0045444;GO:0043303;GO:0042730;GO:0006367;GO:0060721;GO:0006885;GO:1903208;GO:0010613;GO:0033574;GO:0071456;GO:0019722;GO:0032765;GO:0007186;GO:0014032;GO:0030185;GO:0090023;GO:0010193;GO:0045333;GO:0043312;GO:0043278;GO:1900625;GO:0007589;GO:0071560;GO:0001516;GO:0014826;GO:0014824;GO:0032870;GO:0010469;GO:0070873;GO:0030334;GO:0030335;GO:0060585;GO:0007274;GO:0043200;GO:0051591;GO:0045586;GO:0045987;GO:0000122;GO:1904707;GO:0046321;GO:0001569;GO:0042482;GO:0071870;GO:0071356;GO:0014910;GO:0060298;GO:0035690;GO:0006351;GO:0007565;GO:0007166;GO:0043179;GO:0007205;GO:2000108;GO:0071222;GO:0048752;GO:0043066;GO:0070098;GO:0006508;GO:0071347;GO:0016264;GO:0071346
GO:0010870;0.17825033928423412;0.047799631016701725;0.0;0.14613499162995364;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.12755981097713553;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.036692364793703955;0.0;0.11511873865597294;0.0;0.0;0.047799631016701725;0.14613499162995364;0.047799631016701725;0.0;0.12755981097713553;0.0;0.047799631016701725;0.2301115644600537;0.12755981097713553;0.12755981097713553;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.2380646511352721;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.12755981097713553;0.11511873865597294;0.036692364793703955;0.0;0.0;0.12755981097713553;0.11511873865597294;0.12755981097713553;1.0;0.042064647228987374;0.10577604256148812;0.036692364793703955;0.047799631016701725;0.0;0.0;0.12755981097713553;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.0;0.12755981097713553;0.0;0.0;0.11511873865597294;0.047799631016701725;0.036692364793703955;0.042064647228987374;0.0;0.0;0.12755981097713553;0.0;0.0;0.042064647228987374;0.0;0.047799631016701725;0.036692364793703955;0.047799631016701725;0.11511873865597294;0.0;0.0;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.0;0.0;0.12755981097713553;0.0;0.0;0.0;0.0;0.11511873865597294;0.036692364793703955;0.0;0.0;0.036692364793703955;0.036692364793703955;0.0;0.047799631016701725;0.10577604256148812;0.047799631016701725;0.12755981097713553;0.17111199477934044;0.0;0.0;0.0;0.047799631016701725;0.11511873865597294;0.14613499162995364;0.12755981097713553;0.17811780918080672;0.0;0.11511873865597294;0.0;0.0;0.047799631016701725;0.12755981097713553;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.0
GO:0019229;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0;0.0;0.1642658631441654;0.16702085169111647;0.0;0.0;0.0;0.1642658631441654;0.042064647228987374;0.0;0.042064647228987374;0.0;0.18922943134840794;0.0;0.25085048366499746;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.3621435382722763;0.0;0.042064647228987374;0.16702085169111647;0.18922943134840794;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.3621435382722763;0.38392121995402767;0.0;0.0;0.042064647228987374;0.042064647228987374;0.18922943134840794;0.042064647228987374;1.0;0.042064647228987374;0.25085048366499746;0.042064647228987374;0.0;0.0;0.16702085169111647;0.0;0.16702085169111647;0.0;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.0;0.433239049210981;0.042064647228987374;0.16702085169111647;0.18922943134840794;0.0;0.0;0.042064647228987374;0.0;0.0;0.18922943134840794;0.0;0.18922943134840794;0.16702085169111647;0.042064647228987374;0.3621435382722763;0.0;0.0;0.042064647228987374;0.18922943134840794;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.042064647228987374;0.16702085169111647;0.0;0.0;0.49828803942410677;0.49828803942410677;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.18922943134840794;0.3621435382722763;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.1642658631441654;0.18922943134840794;0.0;0.0;0.042064647228987374;0.042064647228987374;0.0;0.0;0.1642658631441654;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.0;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.0
GO:0032269;0.19885971868423638;0.047799631016701725;0.0;0.10900961301269105;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.036692364793703955;0.0;0.042064647228987374;0.0;0.0;0.047799631016701725;0.19681204097214483;0.047799631016701725;0.0;0.047799631016701725;0.0;0.047799631016701725;0.10900961301269105;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.10900961301269105;0.0;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.042064647228987374;0.047799631016701725;0.042064647228987374;0.036692364793703955;0.0;0.0;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.10577604256148812;0.042064647228987374;1.0;0.036692364793703955;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.13839445927415203;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.042064647228987374;0.13839445927415203;0.036692364793703955;0.12804570306913615;0.0;0.0;0.047799631016701725;0.0;0.0;0.12804570306913615;0.0;0.047799631016701725;0.036692364793703955;0.13839445927415203;0.042064647228987374;0.0;0.0;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.042064647228987374;0.036692364793703955;0.0;0.0;0.036692364793703955;0.036692364793703955;0.0;0.047799631016701725;0.10648035217448149;0.047799631016701725;0.047799631016701725;0.09795404577404272;0.0;0.0;0.0;0.047799631016701725;0.042064647228987374;0.20539045317781315;0.047799631016701725;0.10648035217448149;0.0;0.042064647228987374;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.13839445927415203;0.047799631016701725;0.0;0.0;0.0;0.0
GO:0035810;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.0;0.0;0.0;0.1642658631441654;0.16702085169111647;0.0;0.0;0.0;0.1642658631441654;0.036692364793703955;0.0;0.036692364793703955;0.0;0.036692364793703955;0.0;0.25085048366499746;0.0;0.036692364793703955;0.0;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.0;0.036692364793703955;0.16702085169111647;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.16702085169111647;0.16702085169111647;0.0;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.25085048366499746;0.036692364793703955;1.0;0.036692364793703955;0.0;0.0;0.16702085169111647;0.0;0.16702085169111647;0.0;0.0;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.16702085169111647;0.036692364793703955;0.16702085169111647;0.3919018271710533;0.0;0.0;0.036692364793703955;0.0;0.0;0.3919018271710533;0.0;0.036692364793703955;0.16702085169111647;0.036692364793703955;0.036692364793703955;0.0;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.036692364793703955;0.3919018271710533;0.0;0.0;0.25085048366499746;0.25085048366499746;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.1642658631441654;0.036692364793703955;0.0;0.0;0.036692364793703955;0.036692364793703955;0.0;0.0;0.1642658631441654;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.0;0.036692364793703955;0.036692364793703955;0.0;0.0;0.0;0.0
GO:0030522;0.047799631016701725;0.12659489728285286;0.0;0.047799631016701725;0.0;0.0;0.01468324974140624;0.0;0.036692364793703955;0.01468324974140624;0.0;0.01468324974140624;0.0;0.047799631016701725;0.0;0.12659489728285286;0.01468324974140624;0.047799631016701725;0.0;0.036692364793703955;0.0;0.042064647228987374;0.0;0.01468324974140624;0.12659489728285286;0.042064647228987374;0.12659489728285286;0.0;0.047799631016701725;0.0;0.12659489728285286;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.12659489728285286;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.12659489728285286;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.042064647228987374;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.036692364793703955;1.0;0.01468324974140624;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.0;0.042064647228987374;0.047799631016701725;0.036692364793703955;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.036692364793703955;0.047799631016701725;0.042064647228987374;0.0;0.01468324974140624;0.12659489728285286;0.042064647228987374;0.12659489728285286;0.01468324974140624;0.0;0.047799631016701725;0.0;0.01468324974140624;0.01468324974140624;0.0;0.042064647228987374;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.0;0.0;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.0;0.12659489728285286;0.047799631016701725;0.12659489728285286;0.047799631016701725;0.01468324974140624;0.0;0.047799631016701725;0.12659489728285286;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624
GO:0044344;0.0;0.01468324974140624;0.29398683082268945;0.0;0.11807622278079505;0.0;0.33202122880245893;0.0;0.01468324974140624;0.33202122880245893;0.0;0.33202122880245893;0.0;0.0;0.29398683082268945;0.01468324974140624;0.01468324974140624;0.0;0.19673256925640645;0.0;0.11807622278079505;0.0;0.29398683082268945;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.29398683082268945;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.2473380912762773;0.26838521347675653;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;1.0;0.0;0.0;0.19673256925640645;0.0;0.0;0.33202122880245893;0.01468324974140624;0.01468324974140624;0.21955571243929653;0.33202122880245893;0.0;0.43444947863983363;0.29398683082268945;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.29398683082268945;0.2473380912762773;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.19673256925640645;0.01468324974140624;0.01468324974140624;0.21955571243929653;0.0;0.0;0.43444947863983363;0.01468324974140624;0.0;0.0;0.33202122880245893;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.21955571243929653;0.21955571243929653;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33202122880245893;0.26838521347675653;0.0;0.0;0.2473380912762773;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.26838521347675653;0.0;0.0;0.01468324974140624;0.0;0.26838521347675653;0.01468324974140624;0.26838521347675653
GO:0042045;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0046887;0.24096127213516677;0.047799631016701725;0.0;0.11511873865597294;0.0;0.0;0.0;0.0;0.16702085169111647;0.0;0.0;0.0;0.0;0.12755981097713553;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.16702085169111647;0.0;0.3033452914461477;0.0;0.0;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.0;0.12755981097713553;0.0;0.047799631016701725;0.16702085169111647;0.12755981097713553;0.12755981097713553;0.16845680521671735;0.12755981097713553;0.19673256925640645;0.12755981097713553;0.0;0.16845680521671735;0.047799631016701725;0.047799631016701725;0.3897819566140353;0.12755981097713553;0.3897819566140353;0.16702085169111647;0.0;0.0;0.24096127213516677;0.11511873865597294;0.19673256925640645;0.12755981097713553;0.16702085169111647;0.047799631016701725;0.16702085169111647;0.047799631016701725;0.0;0.0;1.0;0.0;0.43046920624631313;0.0;0.0;0.0;0.0;0.0;0.0;0.12755981097713553;0.0;0.0;0.16702085169111647;0.047799631016701725;0.3621435382722763;0.16702085169111647;0.0;0.0;0.12755981097713553;0.0;0.0;0.16702085169111647;0.0;0.047799631016701725;0.16702085169111647;0.047799631016701725;0.11511873865597294;0.0;0.0;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.0;0.0;0.19673256925640645;0.0;0.0;0.0;0.0;0.11511873865597294;0.16702085169111647;0.0;0.0;0.16702085169111647;0.16702085169111647;0.0;0.16845680521671735;0.047799631016701725;0.19673256925640645;0.19673256925640645;0.11511873865597294;0.0;0.0;0.0;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.0;0.11511873865597294;0.0;0.0;0.19673256925640645;0.12755981097713553;0.0;0.0;0.0;0.047799631016701725;0.16845680521671735;0.047799631016701725;0.12755981097713553;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.0
GO:0035094;0.0;0.0;0.3265069239385585;0.0;0.11807622278079505;0.0;0.19673256925640645;0.0;0.0;0.19673256925640645;0.0;0.19673256925640645;0.0;0.0;0.19673256925640645;0.0;0.0;0.0;0.3940665660283042;0.0;0.11807622278079505;0.0;0.19673256925640645;0.0;0.0;0.0;0.0;0.19673256925640645;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19673256925640645;0.19673256925640645;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19673256925640645;0.0;0.0;1.0;0.0;0.0;0.19673256925640645;0.0;0.0;0.19673256925640645;0.19673256925640645;0.0;0.19673256925640645;0.3265069239385585;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19673256925640645;0.19673256925640645;0.0;0.0;0.0;0.0;0.0;0.0;0.3265069239385585;0.0;0.0;0.3265069239385585;0.0;0.0;0.19673256925640645;0.0;0.0;0.0;0.19673256925640645;0.0;0.0;0.0;0.0;0.0;0.0;0.19673256925640645;0.19673256925640645;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19673256925640645;0.19673256925640645;0.0;0.0;0.3265069239385585;0.0;0.0;0.0;0.0;0.0;0.0;0.19673256925640645;0.0;0.0;0.0;0.0;0.19673256925640645;0.0;0.19673256925640645
GO:0046888;0.16845680521671735;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.16702085169111647;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.16702085169111647;0.0;0.23542160760630382;0.0;0.0;0.047799631016701725;0.12804570306913615;0.047799631016701725;0.0;0.047799631016701725;0.0;0.047799631016701725;0.16702085169111647;0.047799631016701725;0.047799631016701725;0.16845680521671735;0.047799631016701725;0.19673256925640645;0.047799631016701725;0.0;0.16845680521671735;0.047799631016701725;0.13839445927415203;0.32608398704503894;0.047799631016701725;0.32608398704503894;0.16702085169111647;0.0;0.0;0.16845680521671735;0.042064647228987374;0.19673256925640645;0.047799631016701725;0.16702085169111647;0.13839445927415203;0.16702085169111647;0.047799631016701725;0.0;0.0;0.43046920624631313;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.16702085169111647;0.13839445927415203;0.3621435382722763;0.16702085169111647;0.0;0.0;0.047799631016701725;0.0;0.0;0.16702085169111647;0.0;0.047799631016701725;0.16702085169111647;0.13839445927415203;0.042064647228987374;0.0;0.0;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.0;0.0;0.19673256925640645;0.0;0.0;0.0;0.0;0.042064647228987374;0.16702085169111647;0.0;0.0;0.16702085169111647;0.16702085169111647;0.0;0.16845680521671735;0.047799631016701725;0.19673256925640645;0.19673256925640645;0.042064647228987374;0.0;0.0;0.0;0.047799631016701725;0.042064647228987374;0.13839445927415203;0.047799631016701725;0.047799631016701725;0.0;0.042064647228987374;0.0;0.0;0.19673256925640645;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.16845680521671735;0.047799631016701725;0.047799631016701725;0.0;0.0;0.13839445927415203;0.047799631016701725;0.0;0.0;0.0;0.0
GO:0007517;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16985210689062205;0.0;0.0;0.0;0.0;0.16985210689062205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27188578912737915;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27188578912737915;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16985210689062205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.0
GO:0071385;0.0;0.01468324974140624;0.44880524223943946;0.0;0.11807622278079505;0.0;0.40441832421134294;0.0;0.01468324974140624;0.40441832421134294;0.0;0.40441832421134294;0.0;0.0;0.33550924974192214;0.01468324974140624;0.01468324974140624;0.0;0.19673256925640645;0.0;0.11807622278079505;0.0;0.4909792099416496;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.33550924974192214;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.2473380912762773;0.39163442808277504;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.33202122880245893;0.0;0.0;0.19673256925640645;0.0;0.0;1.0;0.01468324974140624;0.01468324974140624;0.3235824470365034;0.5812300573629361;0.0;0.26838521347675653;0.4909792099416496;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.33550924974192214;0.2473380912762773;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.19673256925640645;0.01468324974140624;0.01468324974140624;0.3256627918320604;0.0;0.0;0.33202122880245893;0.01468324974140624;0.0;0.0;0.40441832421134294;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.21955571243929653;0.3256627918320604;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.39968776582423904;0.26838521347675653;0.0;0.0;0.2473380912762773;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.39163442808277504;0.0;0.0;0.01468324974140624;0.0;0.26838521347675653;0.01468324974140624;0.26838521347675653
GO:0035767;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.30391006423958095;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;1.0;0.4560621923938711;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.5846975112214915;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624
