;GO:0006281;GO:0035166;GO:0008584;GO:0014065;GO:0006282;GO:0015031;GO:0006283;GO:0036092;GO:0043981;GO:0006047;GO:0046854;GO:0000733;GO:0042135;GO:0043982;GO:0008625;GO:0090050;GO:0000731;GO:0000972;GO:0043984;GO:0001302;GO:0051123;GO:0001701;GO:0010259;GO:0033499;GO:0051402;GO:0043516;GO:0006295;GO:0007264;GO:0006296;GO:0007140;GO:0000902;GO:0006293;GO:0008631;GO:0048008;GO:0042420;GO:0045653;GO:0008635;GO:0060236;GO:0071482;GO:0043484;GO:0006606;GO:0072734;GO:0018026;GO:0018027;GO:0071407;GO:0051259;GO:0035264;GO:0006383;GO:0008286;GO:0008285;GO:1904751;GO:0032790;GO:0006261;GO:0097190;GO:0006661;GO:0000710;GO:0045944;GO:0006303;GO:0048268;GO:0048662;GO:0032543;GO:0035814;GO:0019348;GO:0016579;GO:0008210;GO:0006310;GO:0120009;GO:0048701;GO:0000720;GO:0015939;GO:0032496;GO:0090656;GO:0007173;GO:0036297;GO:0006487;GO:0006366;GO:0045963;GO:0006886;GO:0006887;GO:0006488;GO:0043547;GO:0006367;GO:0006489;GO:0043029;GO:0045053;GO:0051561;GO:0061819;GO:0070126;GO:0016573;GO:0031034;GO:0071577;GO:0010452;GO:0070914;GO:0007186;GO:1901796;GO:0043312;GO:0006897;GO:0006895;GO:0030855;GO:0006406;GO:0007614;GO:0006888;GO:0014829;GO:0070911;GO:0035621;GO:0033567;GO:1905765;GO:0030174;GO:0032471;GO:1904431;GO:0006468;GO:0046835;GO:0006623;GO:0000122;GO:0018298;GO:0016036;GO:0045190;GO:1903351;GO:0006351;GO:0009584;GO:0007565;GO:0006355;GO:0006359;GO:0007602;GO:0009744;GO:0048477;GO:0045087;GO:0006508;GO:1905090;GO:0050668;GO:0031401
GO:0006366;0.6000000000000001;0.0;0.0;0.8;0.0;0.0;0.48300749985576874;0.43852901558847923;0.8;0.6000000000000001;0.48300749985576874;0.6000000000000001;0.6000000000000001;0.8;0.8;0.0;0.8;0.48300749985576874;0.8;0.5356143810225276;0.8;0.0;0.0;0.43852901558847923;0.5356143810225276;0.0;0.8;0.8;0.8;0.8;0.8;0.0;0.8;0.8;0.5356143810225276;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.8;0.0;0.8;0.8;0.0;0.0;0.48300749985576874;0.6000000000000001;0.8;0.48300749985576874;0.8;0.0;0.48300749985576874;0.8;0.0;0.8;0.0;0.5356143810225276;0.5356143810225276;0.6000000000000001;0.6000000000000001;0.8;0.0;0.48300749985576874;0.6000000000000001;0.0;0.8;0.8;0.5356143810225276;0.8;1.0;0.0;0.0;0.48300749985576874;0.8;0.0;0.8;0.8;0.0;0.8;0.3356143810225276;0.48300749985576874;0.8;0.8;0.8;0.0;0.8;0.5356143810225276;0.8;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.8;0.0;0.0;0.3356143810225276;0.0;0.5356143810225276;0.6000000000000001;0.0;0.0;0.5356143810225276;0.48300749985576874;0.8;0.48300749985576874;1.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.6830074998557688;0.0;0.0;0.0
GO:0045963;0.0;0.0;0.0;0.4;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.4;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.4;0.0;0.0;0.0;0.4;0.4;0.4;0.0;0.43852901558847923;0.2830074998557688;0.4;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.5356143810225276;0.3660149997115376;0.0;0.0;0.43852901558847923;0.0;0.0;0.3660149997115376;0.0;0.0;0.48300749985576874;0.0;0.43852901558847923;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.3081136762725405;0.0;0.0;0.3081136762725405;0.4;0.20000000000000007;0.2830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.43852901558847923;0.4;0.20000000000000007;0.4;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.4;0.43852901558847923;0.0;0.0;0.0;0.0;0.5356143810225276;0.43852901558847923;0.43852901558847923
GO:0006886;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.8;0.6000000000000001;0.8;0.0;0.8;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006887;0.48300749985576874;0.0;0.0;0.6830074998557688;0.0;0.5356143810225276;0.4;0.4;0.6830074998557688;0.5356143810225276;0.43852901558847923;0.48300749985576874;0.5356143810225276;0.6830074998557688;0.6830074998557688;0.0;0.6830074998557688;0.48300749985576874;0.6830074998557688;0.5356143810225276;0.6830074998557688;0.0;0.0;0.0;0.5356143810225276;0.0;0.6830074998557688;0.6830074998557688;0.6830074998557688;0.6830074998557688;0.5356143810225276;0.0;0.6830074998557688;0.6830074998557688;0.48300749985576874;0.0;0.0;0.0;0.43852901558847923;0.0;0.5356143810225276;0.43852901558847923;0.4;0.4;0.48300749985576874;0.48300749985576874;0.0;0.48300749985576874;0.6830074998557688;0.0;0.0;0.48300749985576874;0.43852901558847923;0.6830074998557688;0.43852901558847923;0.6830074998557688;0.0;0.4;0.48300749985576874;0.0;0.48300749985576874;0.0;0.43852901558847923;0.3660149997115376;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.0;0.4;0.5356143810225276;0.0;0.6830074998557688;0.6830074998557688;0.43852901558847923;0.6830074998557688;0.48300749985576874;0.0;0.6000000000000001;1.0;0.6830074998557688;0.0;0.6830074998557688;0.6830074998557688;0.0;0.5356143810225276;0.3356143810225276;0.3660149997115376;0.6830074998557688;0.6830074998557688;0.48300749985576874;0.43852901558847923;0.6830074998557688;0.43852901558847923;0.6830074998557688;0.0;0.6830074998557688;0.8;0.6000000000000001;0.5356143810225276;0.6830074998557688;0.0;0.6830074998557688;0.0;0.4;0.5356143810225276;0.6830074998557688;0.0;0.0;0.3356143810225276;0.0;0.43852901558847923;0.5356143810225276;0.6000000000000001;0.0;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0
GO:0006488;0.6000000000000001;0.0;0.0;0.8;0.0;0.0;0.48300749985576874;0.48300749985576874;0.8;0.6830074998557688;0.5356143810225276;0.6000000000000001;0.6830074998557688;0.8;0.8;0.0;0.8;0.5356143810225276;0.8;0.6000000000000001;0.8;0.0;0.0;0.43852901558847923;0.6000000000000001;0.0;0.8;0.8;0.8;0.8;0.8;0.0;0.8;0.8;0.6000000000000001;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.8;0.0;0.8;0.8;0.0;0.0;0.5356143810225276;0.5356143810225276;0.8;0.5356143810225276;0.8;0.0;0.48300749985576874;0.8;0.0;0.8;0.0;0.5356143810225276;0.5356143810225276;0.6830074998557688;0.6000000000000001;0.8;0.0;0.48300749985576874;0.6830074998557688;0.0;0.8;0.8;0.5356143810225276;0.8;0.8;0.0;0.0;0.6830074998557688;1.0;0.0;0.8;0.8;0.0;0.8;0.3660149997115376;0.48300749985576874;0.8;0.8;0.8;0.0;0.8;0.5356143810225276;0.8;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.8;0.0;0.0;0.3660149997115376;0.0;0.5356143810225276;0.6830074998557688;0.0;0.0;0.5356143810225276;0.5356143810225276;0.8;0.5356143810225276;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.6830074998557688;0.0;0.0;0.0
GO:0043547;0.0;0.0;0.0;0.43852901558847923;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.43852901558847923;0.2830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.3081136762725405;0.43852901558847923;0.3356143810225276;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.3660149997115376;0.3356143810225276;0.0;0.0;0.43852901558847923;0.0;0.0;0.2830074998557688;0.0;0.0;0.3356143810225276;0.0;0.3660149997115376;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;1.0;0.0;0.0;0.3356143810225276;0.43852901558847923;0.21862188087829626;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.3081136762725405;0.2830074998557688;0.21862188087829626;0.3660149997115376;0.0;0.0;0.0;0.2830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.3081136762725405;0.43852901558847923;0.0;0.0;0.0;0.0;0.3660149997115376;0.2830074998557688;0.3081136762725405
GO:0006367;0.6830074998557688;0.0;0.0;0.8;0.0;0.0;0.5356143810225276;0.5356143810225276;0.8;0.6830074998557688;0.5356143810225276;0.6830074998557688;0.6830074998557688;0.8;0.8;0.0;0.8;0.5356143810225276;0.8;0.6000000000000001;0.8;0.0;0.0;0.43852901558847923;0.6000000000000001;0.0;0.8;0.8;0.8;0.8;0.8;0.0;0.8;0.8;0.6000000000000001;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.8;0.0;0.8;0.8;0.0;0.0;0.5356143810225276;0.6000000000000001;0.8;0.6000000000000001;0.8;0.0;0.5356143810225276;0.8;0.0;0.8;0.0;0.5356143810225276;0.5356143810225276;0.6830074998557688;0.6830074998557688;0.8;0.0;0.5356143810225276;0.6830074998557688;0.0;0.8;0.8;0.6000000000000001;0.8;0.8;0.0;0.0;0.6830074998557688;0.8;0.0;1.0;0.8;0.0;0.8;0.3660149997115376;0.5356143810225276;0.8;0.8;0.8;0.0;0.8;0.6000000000000001;0.8;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.8;0.0;0.0;0.3660149997115376;0.0;0.5356143810225276;0.6830074998557688;0.0;0.0;0.5356143810225276;0.5356143810225276;0.8;0.5356143810225276;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.6830074998557688;0.0;0.0;0.0
GO:0006489;0.6000000000000001;0.0;0.0;0.8;0.0;0.0;0.48300749985576874;0.6000000000000001;0.8;0.6830074998557688;0.6000000000000001;0.6000000000000001;0.6830074998557688;0.8;0.8;0.0;0.8;0.5356143810225276;0.8;0.6000000000000001;0.8;0.0;0.0;0.43852901558847923;0.6000000000000001;0.0;0.8;0.8;0.8;0.8;0.8;0.0;0.8;0.8;0.6000000000000001;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.8;0.0;0.8;0.8;0.0;0.0;0.5356143810225276;0.6000000000000001;0.8;0.6830074998557688;0.8;0.0;0.48300749985576874;0.8;0.0;0.8;0.0;0.6000000000000001;0.5356143810225276;0.6830074998557688;0.6000000000000001;0.8;0.0;0.48300749985576874;0.6830074998557688;0.0;0.8;0.8;0.5356143810225276;0.8;0.8;0.0;0.0;0.6830074998557688;0.8;0.0;0.8;1.0;0.0;0.8;0.3660149997115376;0.48300749985576874;0.8;0.8;0.8;0.0;0.8;0.5356143810225276;0.8;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.8;0.0;0.0;0.3660149997115376;0.0;0.5356143810225276;0.6830074998557688;0.0;0.0;0.5356143810225276;0.5356143810225276;0.8;0.5356143810225276;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.6830074998557688;0.0;0.0;0.0
GO:0043029;0.0;0.0;0.0;0.5356143810225276;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.5356143810225276;0.2830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.5356143810225276;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.0;0.3081136762725405;0.23852901558847928;0.3356143810225276;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.3660149997115376;0.3356143810225276;0.0;0.0;0.5356143810225276;0.0;0.0;0.2830074998557688;0.0;0.0;0.3356143810225276;0.0;0.43852901558847923;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;1.0;0.5356143810225276;0.2830074998557688;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.3356143810225276;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.3660149997115376;0.2830074998557688;0.2830074998557688;0.4;0.0;0.0;0.0;0.2830074998557688;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.3356143810225276;0.3081136762725405;0.5356143810225276;0.0;0.0;0.5356143810225276;0.0;0.3660149997115376;0.2830074998557688;0.3081136762725405
GO:0045053;0.48300749985576874;0.0;0.0;0.8;0.43852901558847923;0.6000000000000001;0.4;0.4;0.8;0.5356143810225276;0.43852901558847923;0.48300749985576874;0.5356143810225276;0.8;0.8;0.3660149997115376;0.8;0.48300749985576874;0.8;0.5356143810225276;0.8;0.0;0.0;0.0;0.5356143810225276;0.43852901558847923;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.48300749985576874;0.4;0.3081136762725405;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.8;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.8;0.0;0.8;0.8;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.8;0.43852901558847923;0.8;0.3660149997115376;0.4;0.8;0.43852901558847923;0.8;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.8;0.0;0.4;0.5356143810225276;0.0;0.8;0.8;0.43852901558847923;0.8;0.8;0.4;0.8;0.5356143810225276;0.8;0.43852901558847923;0.8;0.8;0.5356143810225276;1.0;0.3356143810225276;0.4;0.8;0.8;0.8;0.4;0.8;0.4;0.8;0.43852901558847923;0.8;0.5356143810225276;0.8;0.8;0.8;0.0;0.8;0.8;0.4;0.8;0.8;0.4;0.3660149997115376;0.3356143810225276;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.8;0.3660149997115376;0.43852901558847923;0.48300749985576874;0.8;0.48300749985576874;0.8;0.0;0.0;0.43852901558847923;0.4;0.8;0.0;0.8;0.0;0.0;0.48300749985576874;0.3660149997115376;0.4
GO:0051561;0.2830074998557688;0.0;0.0;0.3660149997115376;0.21862188087829626;0.0;0.23852901558847928;0.23852901558847928;0.3660149997115376;0.3081136762725405;0.2599120563717816;0.2830074998557688;0.3081136762725405;0.3660149997115376;0.3660149997115376;0.18250743174993223;0.3660149997115376;0.2830074998557688;0.3660149997115376;0.3081136762725405;0.3660149997115376;0.0;0.0;0.0;0.3081136762725405;0.21862188087829626;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.3356143810225276;0.3356143810225276;0.3660149997115376;0.3660149997115376;0.2830074998557688;0.20000000000000007;0.15041449731128298;0.21862188087829626;0.2599120563717816;0.21862188087829626;0.0;0.2599120563717816;0.23852901558847928;0.23852901558847928;0.2830074998557688;0.3356143810225276;0.0;0.3356143810225276;0.3660149997115376;0.23852901558847928;0.21862188087829626;0.2830074998557688;0.2599120563717816;0.3660149997115376;0.2599120563717816;0.3660149997115376;0.18250743174993223;0.23852901558847928;0.3356143810225276;0.21862188087829626;0.3356143810225276;0.3081136762725405;0.2599120563717816;0.21862188087829626;0.3081136762725405;0.2830074998557688;0.3356143810225276;0.0;0.23852901558847928;0.3081136762725405;0.0;0.3660149997115376;0.3660149997115376;0.2599120563717816;0.3660149997115376;0.3356143810225276;0.20000000000000007;0.0;0.3356143810225276;0.3660149997115376;0.21862188087829626;0.3660149997115376;0.3660149997115376;0.2830074998557688;0.3356143810225276;1.0;0.2830074998557688;0.3660149997115376;0.3660149997115376;0.3356143810225276;0.0;0.3660149997115376;0.2599120563717816;0.3660149997115376;0.21862188087829626;0.3356143810225276;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.3356143810225276;0.23852901558847928;0.0;0.3660149997115376;0.2599120563717816;0.18250743174993223;0.6000000000000001;0.2830074998557688;0.2599120563717816;0.3081136762725405;0.0;0.18250743174993223;0.2599120563717816;0.2830074998557688;0.3356143810225276;0.2830074998557688;0.3356143810225276;0.0;0.0;0.21862188087829626;0.20000000000000007;0.3660149997115376;0.0;0.3660149997115376;0.0;0.0;0.23852901558847928;0.18250743174993223;0.20000000000000007
GO:0061819;0.6000000000000001;0.0;0.0;0.4;0.3081136762725405;0.0;0.48300749985576874;0.3356143810225276;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.4;0.2599120563717816;0.6000000000000001;0.5356143810225276;0.43852901558847923;0.3356143810225276;0.4;0.0;0.0;0.2830074998557688;0.3356143810225276;0.3081136762725405;0.5356143810225276;0.4;0.5356143810225276;0.4;0.4;0.4;0.4;0.4;0.4;0.2830074998557688;0.21862188087829626;0.3081136762725405;0.2830074998557688;0.3081136762725405;0.0;0.2830074998557688;0.4;0.4;0.3081136762725405;0.4;0.0;0.48300749985576874;0.4;0.3356143810225276;0.3081136762725405;0.43852901558847923;0.5356143810225276;0.4;0.3660149997115376;0.48300749985576874;0.2599120563717816;0.48300749985576874;0.4;0.3081136762725405;0.48300749985576874;0.43852901558847923;0.3660149997115376;0.3660149997115376;0.43852901558847923;0.6830074998557688;0.4;0.0;0.48300749985576874;0.43852901558847923;0.0;0.6000000000000001;0.4;0.5356143810225276;0.5356143810225276;0.48300749985576874;0.2830074998557688;0.0;0.3660149997115376;0.48300749985576874;0.3081136762725405;0.5356143810225276;0.48300749985576874;0.4;0.4;0.2830074998557688;1.0;0.4;0.43852901558847923;0.4;0.0;0.43852901558847923;0.5356143810225276;0.4;0.3081136762725405;0.4;0.0;0.0;0.4;0.0;0.0;0.0;0.4;0.48300749985576874;0.0;0.6000000000000001;0.3660149997115376;0.2599120563717816;0.2830074998557688;0.4;0.43852901558847923;0.43852901558847923;0.0;0.2599120563717816;0.43852901558847923;0.3081136762725405;0.4;0.3081136762725405;0.48300749985576874;0.0;0.0;0.3081136762725405;0.2830074998557688;0.4;0.0;0.4;0.0;0.43852901558847923;0.3356143810225276;0.2599120563717816;0.2830074998557688
GO:0070126;0.5356143810225276;0.0;0.0;0.8;0.0;0.0;0.43852901558847923;0.43852901558847923;0.8;0.6000000000000001;0.48300749985576874;0.5356143810225276;0.6000000000000001;0.8;0.8;0.0;0.8;0.5356143810225276;0.8;0.6000000000000001;0.8;0.0;0.0;0.0;0.6000000000000001;0.0;0.8;0.8;0.8;0.8;0.8;0.0;0.8;0.8;0.5356143810225276;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.8;0.0;0.8;0.8;0.0;0.0;0.5356143810225276;0.48300749985576874;0.8;0.48300749985576874;0.8;0.0;0.43852901558847923;0.8;0.0;0.8;0.0;0.48300749985576874;0.43852901558847923;0.6000000000000001;0.5356143810225276;0.8;0.0;0.43852901558847923;0.6000000000000001;0.0;0.8;0.8;0.48300749985576874;0.8;0.8;0.0;0.0;0.6830074998557688;0.8;0.0;0.8;0.8;0.0;0.8;0.3660149997115376;0.4;1.0;0.8;0.8;0.0;0.8;0.48300749985576874;0.8;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.8;0.0;0.0;0.3660149997115376;0.0;0.48300749985576874;0.6000000000000001;0.0;0.0;0.48300749985576874;0.5356143810225276;0.8;0.5356143810225276;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.0
GO:0016573;0.5356143810225276;0.0;0.0;0.8;0.0;0.0;0.43852901558847923;0.43852901558847923;0.8;0.6000000000000001;0.48300749985576874;0.5356143810225276;0.6000000000000001;0.8;0.8;0.0;0.8;0.6000000000000001;0.8;0.6000000000000001;0.8;0.0;0.0;0.4;0.6000000000000001;0.0;0.8;0.8;0.8;0.8;0.8;0.0;0.8;0.8;0.5356143810225276;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.8;0.0;0.8;0.8;0.0;0.0;0.6000000000000001;0.48300749985576874;0.8;0.48300749985576874;0.8;0.0;0.43852901558847923;0.8;0.0;0.8;0.0;0.48300749985576874;0.5356143810225276;0.6000000000000001;0.5356143810225276;0.8;0.0;0.43852901558847923;0.6000000000000001;0.0;0.8;0.8;0.48300749985576874;0.8;0.8;0.0;0.0;0.6830074998557688;0.8;0.0;0.8;0.8;0.0;0.8;0.3660149997115376;0.43852901558847923;0.8;1.0;0.8;0.0;0.8;0.48300749985576874;0.8;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.8;0.0;0.0;0.3660149997115376;0.0;0.6830074998557688;0.6000000000000001;0.0;0.0;0.6830074998557688;0.5356143810225276;0.8;0.5356143810225276;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.5356143810225276;0.0;0.0;0.0
GO:0031034;0.48300749985576874;0.0;0.0;0.8;0.0;0.0;0.4;0.4;0.8;0.5356143810225276;0.43852901558847923;0.48300749985576874;0.5356143810225276;0.8;0.8;0.0;0.8;0.5356143810225276;0.8;0.5356143810225276;0.8;0.0;0.0;0.0;0.5356143810225276;0.0;0.8;0.8;0.8;0.8;0.8;0.0;0.8;0.8;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.8;0.0;0.8;0.8;0.0;0.0;0.5356143810225276;0.43852901558847923;0.8;0.43852901558847923;0.8;0.0;0.4;0.8;0.0;0.8;0.0;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.8;0.0;0.4;0.5356143810225276;0.0;0.8;0.8;0.43852901558847923;0.8;0.8;0.0;0.0;0.48300749985576874;0.8;0.0;0.8;0.8;0.0;0.8;0.3356143810225276;0.4;0.8;0.8;1.0;0.0;0.8;0.4;0.8;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.4;0.0;0.8;0.0;0.0;0.3356143810225276;0.0;0.43852901558847923;0.5356143810225276;0.0;0.0;0.43852901558847923;0.48300749985576874;0.8;0.48300749985576874;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.0
GO:0071577;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.43852901558847923;0.4;0.0;0.48300749985576874;0.0;0.43852901558847923;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0010452;0.5356143810225276;0.0;0.0;0.8;0.0;0.0;0.43852901558847923;0.43852901558847923;0.8;0.6000000000000001;0.48300749985576874;0.5356143810225276;0.6000000000000001;0.8;0.8;0.0;0.8;0.6000000000000001;0.8;0.6000000000000001;0.8;0.0;0.0;0.4;0.6000000000000001;0.0;0.8;0.8;0.8;0.8;0.8;0.0;0.8;0.8;0.5356143810225276;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.6830074998557688;0.6830074998557688;0.5356143810225276;0.8;0.0;0.8;0.8;0.0;0.0;0.6000000000000001;0.48300749985576874;0.8;0.48300749985576874;0.8;0.0;0.43852901558847923;0.8;0.0;0.8;0.0;0.48300749985576874;0.43852901558847923;0.6000000000000001;0.5356143810225276;0.8;0.0;0.43852901558847923;0.6000000000000001;0.0;0.8;0.8;0.48300749985576874;0.8;0.8;0.0;0.0;0.6830074998557688;0.8;0.0;0.8;0.8;0.0;0.8;0.3660149997115376;0.43852901558847923;0.8;0.8;0.8;0.0;1.0;0.48300749985576874;0.8;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.8;0.0;0.0;0.3660149997115376;0.0;0.5356143810225276;0.6000000000000001;0.0;0.0;0.5356143810225276;0.5356143810225276;0.8;0.5356143810225276;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.5356143810225276;0.0;0.0;0.0
