;GO:0014068;GO:0021955;GO:0022408;GO:0015031;GO:0007097;GO:0051491;GO:0097490;GO:0090050;GO:0045766;GO:0007413;GO:0010812;GO:0045893;GO:0001701;GO:0050714;GO:0034504;GO:0070208;GO:0021828;GO:0036486;GO:2000251;GO:1903375;GO:1902287;GO:0051260;GO:0048008;GO:1900024;GO:0007265;GO:0042542;GO:1900026;GO:0007266;GO:0000226;GO:0046621;GO:0048012;GO:0002521;GO:0051896;GO:0048010;GO:0051893;GO:0051894;GO:0032956;GO:0051496;GO:0071364;GO:0048013;GO:0051017;GO:0051897;GO:0071526;GO:0060385;GO:0008284;GO:1902336;GO:0043123;GO:0150020;GO:0038096;GO:0060301;GO:0001890;GO:0045667;GO:0043524;GO:0000165;GO:0007229;GO:2000811;GO:0019221;GO:0000281;GO:0001649;GO:0034446;GO:0038007;GO:0050731;GO:2001224;GO:0044344;GO:0038083;GO:0048666;GO:0071260;GO:1902618;GO:0097475;GO:0071300;GO:0035767;GO:0031960;GO:2001237;GO:0050900;GO:0030199;GO:0001938;GO:0035924;GO:0071306;GO:0106089;GO:0007172;GO:0007173;GO:0007179;GO:0002042;GO:0043542;GO:0006887;GO:0043547;GO:0010977;GO:0055003;GO:0010976;GO:0010613;GO:0032489;GO:0051964;GO:0060396;GO:0010594;GO:0150018;GO:0007186;GO:0090263;GO:0043552;GO:0048843;GO:0038063;GO:0048842;GO:0006930;GO:0043434;GO:0048846;GO:0071560;GO:0001755;GO:0051056;GO:0045860;GO:0010507;GO:0032355;GO:0055015;GO:0030334;GO:0030336;GO:0030335;GO:0061551;GO:0008360;GO:2000060;GO:0060982;GO:1901166;GO:0051591;GO:1902378;GO:1903225;GO:0060627;GO:0001570;GO:1904835;GO:0010718;GO:0071230;GO:0050771;GO:0001569;GO:0045112;GO:0043297;GO:0071356;GO:0014911;GO:0032464;GO:0060193;GO:0031532;GO:0050776;GO:0061549;GO:1902946;GO:0070372;GO:0035729;GO:0045087;GO:0070374;GO:0071345;GO:0030950
GO:0060301;0.4444444444444444;0.0;0.375;0.0;0.0;0.42105263157894735;0.0;0.38095238095238093;0.47058823529411764;0.0;0.375;0.4;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.42105263157894735;0.0;0.1111111111111111;0.0;0.1111111111111111;0.35294117647058826;0.11764705882352941;0.0;0.4444444444444444;0.1111111111111111;0.0;0.375;0.1111111111111111;0.0;0.7058823529411765;0.1111111111111111;0.35294117647058826;0.4444444444444444;0.35294117647058826;0.38095238095238093;0.0;0.1111111111111111;0.0;0.4444444444444444;0.125;0.0;0.5333333333333333;0.36363636363636365;0.4444444444444444;0.0;0.1;1.0;0.0;0.4;0.3333333333333333;0.10526315789473684;0.125;0.3333333333333333;0.125;0.0;0.0;0.0;0.125;0.4;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.631578947368421;0.0;0.0;0.47058823529411764;0.0;0.0;0.3;0.75;0.10526315789473684;0.1111111111111111;0.0;0.0;0.0;0.5;0.10526315789473684;0.0;0.10526315789473684;0.4444444444444444;0.6;0.23529411764705882;0.1111111111111111;0.3333333333333333;0.0;0.13333333333333333;0.4444444444444444;0.38095238095238093;0.18181818181818182;0.1111111111111111;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.7058823529411765;0.4;0.35294117647058826;0.0;0.0;0.375;0.35294117647058826;0.47058823529411764;0.0;0.25;0.4;0.0;0.0;0.0;0.1;0.3333333333333333;0.4;0.0;0.0;0.5;0.0;0.1;0.0;0.0;0.0;0.0;0.4444444444444444;0.4444444444444444;0.5;0.0;0.42857142857142855;0.0;0.0;0.6;0.0;0.0;0.38095238095238093;0.0;0.0
GO:0001890;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.46153846153846156;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.125;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.2;0.18181818181818182;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045667;0.5333333333333333;0.0;0.6153846153846154;0.0;0.0;0.5;0.0;0.4444444444444444;0.5714285714285714;0.0;0.6153846153846154;0.47058823529411764;0.0;0.5333333333333333;0.0;0.0;0.0;0.0;0.5;0.0;0.13333333333333333;0.0;0.13333333333333333;0.7142857142857143;0.14285714285714285;0.0;0.6666666666666666;0.13333333333333333;0.0;0.6153846153846154;0.13333333333333333;0.0;0.5714285714285714;0.13333333333333333;0.5714285714285714;0.5333333333333333;0.5714285714285714;0.4444444444444444;0.0;0.13333333333333333;0.0;0.5333333333333333;0.6153846153846154;0.0;0.6666666666666666;0.42105263157894735;0.5333333333333333;0.0;0.11764705882352941;0.4;0.0;1.0;0.5333333333333333;0.5;0.6153846153846154;0.5333333333333333;0.6153846153846154;0.0;0.0;0.0;0.6153846153846154;0.47058823529411764;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.5714285714285714;0.0;0.0;0.47058823529411764;0.6153846153846154;0.125;0.13333333333333333;0.0;0.0;0.0;0.3076923076923077;0.125;0.0;0.125;0.5333333333333333;0.47058823529411764;0.2857142857142857;0.13333333333333333;0.5333333333333333;0.0;0.6666666666666666;0.5333333333333333;0.4444444444444444;0.21052631578947367;0.13333333333333333;0.21052631578947367;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.47058823529411764;0.5714285714285714;0.0;0.0;0.6153846153846154;0.5714285714285714;0.5714285714285714;0.0;0.6153846153846154;0.47058823529411764;0.0;0.0;0.0;0.11764705882352941;0.6666666666666666;0.6666666666666666;0.0;0.0;0.7692307692307693;0.0;0.5882352941176471;0.0;0.0;0.0;0.0;0.5333333333333333;0.5333333333333333;0.3076923076923077;0.0;0.5454545454545454;0.0;0.0;0.47058823529411764;0.0;0.0;0.4444444444444444;0.0;0.0
GO:0043524;0.4444444444444444;0.0;0.625;0.0;0.0;0.42105263157894735;0.0;0.2857142857142857;0.35294117647058826;0.0;0.625;0.4;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.42105263157894735;0.0;0.1111111111111111;0.0;0.1111111111111111;0.47058823529411764;0.11764705882352941;0.0;0.4444444444444444;0.1111111111111111;0.0;0.5;0.1111111111111111;0.0;0.47058823529411764;0.1111111111111111;0.47058823529411764;0.4444444444444444;0.47058823529411764;0.38095238095238093;0.0;0.1111111111111111;0.0;0.4444444444444444;0.5;0.0;0.5333333333333333;0.36363636363636365;0.4444444444444444;0.0;0.1;0.3333333333333333;0.0;0.5333333333333333;1.0;0.42105263157894735;0.5;0.8888888888888888;0.5;0.0;0.0;0.0;0.5;0.4;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8421052631578947;0.0;0.0;0.47058823529411764;0.0;0.0;0.5;0.5;0.10526315789473684;0.1111111111111111;0.0;0.0;0.0;0.25;0.5263157894736842;0.0;0.10526315789473684;0.3333333333333333;0.4;0.5882352941176471;0.1111111111111111;0.3333333333333333;0.0;0.5333333333333333;0.4444444444444444;0.38095238095238093;0.45454545454545453;0.1111111111111111;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.4;0.5882352941176471;0.0;0.0;0.5;0.5882352941176471;0.47058823529411764;0.0;0.5;0.4;0.0;0.0;0.0;0.1;0.5555555555555556;0.5333333333333333;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.4444444444444444;0.4444444444444444;0.25;0.0;0.42857142857142855;0.0;0.0;0.4;0.0;0.0;0.38095238095238093;0.0;0.0
GO:0000165;0.10526315789473684;0.1;0.11764705882352941;0.0;0.0;0.1;0.125;0.09090909090909091;0.1111111111111111;0.1111111111111111;0.11764705882352941;0.38095238095238093;0.0;0.42105263157894735;0.0;0.1111111111111111;0.09090909090909091;0.10526315789473684;0.4;0.0;0.10526315789473684;0.11764705882352941;0.10526315789473684;0.1111111111111111;0.1111111111111111;0.0;0.10526315789473684;0.10526315789473684;0.25;0.11764705882352941;0.10526315789473684;0.13333333333333333;0.1111111111111111;0.10526315789473684;0.4444444444444444;0.42105263157894735;0.4444444444444444;0.36363636363636365;0.11764705882352941;0.10526315789473684;0.11764705882352941;0.10526315789473684;0.11764705882352941;0.1;0.5;0.08695652173913043;0.10526315789473684;0.09523809523809523;0.09523809523809523;0.10526315789473684;0.0;0.5;0.42105263157894735;1.0;0.11764705882352941;0.42105263157894735;0.11764705882352941;0.125;0.13333333333333333;0.11764705882352941;0.11764705882352941;0.38095238095238093;0.10526315789473684;0.11764705882352941;0.7619047619047619;0.13333333333333333;0.125;0.25;0.11764705882352941;0.23529411764705882;0.10526315789473684;0.0;0.4;0.125;0.25;0.4444444444444444;0.23529411764705882;0.21052631578947367;0.38095238095238093;0.11764705882352941;0.1;0.10526315789473684;0.1;0.1111111111111111;0.23529411764705882;0.11764705882352941;0.1;0.10526315789473684;0.1;0.10526315789473684;0.38095238095238093;0.1111111111111111;0.10526315789473684;0.10526315789473684;0.1111111111111111;0.125;0.42105263157894735;0.09090909090909091;0.08695652173913043;0.10526315789473684;0.08695652173913043;0.11764705882352941;0.0;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.4444444444444444;0.09523809523809523;0.4444444444444444;0.0;0.1111111111111111;0.47058823529411764;0.4444444444444444;0.4444444444444444;0.0;0.11764705882352941;0.38095238095238093;0.0;0.1111111111111111;0.0;0.09523809523809523;0.42105263157894735;0.5;0.13333333333333333;0.0;0.47058823529411764;0.23529411764705882;0.09523809523809523;0.0;0.125;0.11764705882352941;0.23529411764705882;0.42105263157894735;0.42105263157894735;0.11764705882352941;0.23529411764705882;0.13333333333333333;0.0;0.0;0.38095238095238093;0.23529411764705882;0.0;0.36363636363636365;0.25;0.23529411764705882
GO:0007229;0.125;0.11764705882352941;0.14285714285714285;0.0;0.0;0.11764705882352941;0.15384615384615385;0.10526315789473684;0.13333333333333333;0.13333333333333333;0.14285714285714285;0.4444444444444444;0.0;0.5;0.0;0.13333333333333333;0.10526315789473684;0.125;0.47058823529411764;0.0;0.125;0.14285714285714285;0.125;0.13333333333333333;0.13333333333333333;0.0;0.125;0.125;0.3076923076923077;0.14285714285714285;0.125;0.16666666666666666;0.13333333333333333;0.125;0.5333333333333333;0.5;0.5333333333333333;0.42105263157894735;0.14285714285714285;0.125;0.14285714285714285;0.125;0.14285714285714285;0.11764705882352941;0.6153846153846154;0.1;0.125;0.1111111111111111;0.1111111111111111;0.125;0.0;0.6153846153846154;0.5;0.11764705882352941;1.0;0.5;0.14285714285714285;0.15384615384615385;0.16666666666666666;0.14285714285714285;0.14285714285714285;0.4444444444444444;0.125;0.14285714285714285;0.2222222222222222;0.16666666666666666;0.15384615384615385;0.3076923076923077;0.14285714285714285;0.2857142857142857;0.125;0.0;0.11764705882352941;0.15384615384615385;0.3076923076923077;0.5333333333333333;0.2857142857142857;0.25;0.1111111111111111;0.14285714285714285;0.11764705882352941;0.125;0.11764705882352941;0.13333333333333333;0.2857142857142857;0.14285714285714285;0.11764705882352941;0.125;0.11764705882352941;0.125;0.1111111111111111;0.13333333333333333;0.125;0.125;0.13333333333333333;0.15384615384615385;0.125;0.10526315789473684;0.1;0.125;0.1;0.14285714285714285;0.0;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.13333333333333333;0.1111111111111111;0.5333333333333333;0.0;0.13333333333333333;0.14285714285714285;0.13333333333333333;0.13333333333333333;0.0;0.14285714285714285;0.4444444444444444;0.0;0.13333333333333333;0.0;0.1111111111111111;0.5;0.6153846153846154;0.16666666666666666;0.0;0.14285714285714285;0.2857142857142857;0.1111111111111111;0.0;0.0;0.14285714285714285;0.2857142857142857;0.125;0.125;0.14285714285714285;0.2857142857142857;0.16666666666666666;0.0;0.0;0.1111111111111111;0.2857142857142857;0.0;0.10526315789473684;0.3076923076923077;0.2857142857142857
GO:2000811;0.4444444444444444;0.0;0.625;0.0;0.0;0.42105263157894735;0.0;0.2857142857142857;0.35294117647058826;0.0;0.625;0.4;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.42105263157894735;0.0;0.1111111111111111;0.0;0.1111111111111111;0.47058823529411764;0.11764705882352941;0.0;0.4444444444444444;0.1111111111111111;0.0;0.5;0.1111111111111111;0.0;0.47058823529411764;0.1111111111111111;0.47058823529411764;0.4444444444444444;0.47058823529411764;0.38095238095238093;0.0;0.1111111111111111;0.0;0.4444444444444444;0.5;0.0;0.5333333333333333;0.36363636363636365;0.4444444444444444;0.0;0.1;0.3333333333333333;0.0;0.5333333333333333;0.8888888888888888;0.42105263157894735;0.5;1.0;0.5;0.0;0.0;0.0;0.5;0.4;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8421052631578947;0.0;0.0;0.47058823529411764;0.0;0.0;0.5;0.5;0.10526315789473684;0.1111111111111111;0.0;0.0;0.0;0.25;0.5263157894736842;0.0;0.10526315789473684;0.3333333333333333;0.4;0.5882352941176471;0.1111111111111111;0.3333333333333333;0.0;0.5333333333333333;0.4444444444444444;0.38095238095238093;0.45454545454545453;0.1111111111111111;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.4;0.5882352941176471;0.0;0.0;0.5;0.5882352941176471;0.47058823529411764;0.0;0.5;0.4;0.0;0.0;0.0;0.1;0.5555555555555556;0.5333333333333333;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.4444444444444444;0.4444444444444444;0.25;0.0;0.42857142857142855;0.0;0.0;0.4;0.0;0.0;0.38095238095238093;0.0;0.0
GO:0019221;0.125;0.11764705882352941;0.14285714285714285;0.0;0.0;0.11764705882352941;0.15384615384615385;0.10526315789473684;0.13333333333333333;0.13333333333333333;0.14285714285714285;0.4444444444444444;0.0;0.5;0.0;0.13333333333333333;0.10526315789473684;0.125;0.47058823529411764;0.0;0.125;0.14285714285714285;0.125;0.13333333333333333;0.13333333333333333;0.0;0.125;0.125;0.3076923076923077;0.14285714285714285;0.125;0.16666666666666666;0.13333333333333333;0.125;0.5333333333333333;0.5;0.5333333333333333;0.42105263157894735;0.14285714285714285;0.125;0.14285714285714285;0.125;0.14285714285714285;0.11764705882352941;0.6153846153846154;0.1;0.125;0.1111111111111111;0.1111111111111111;0.125;0.0;0.6153846153846154;0.5;0.11764705882352941;0.14285714285714285;0.5;1.0;0.15384615384615385;0.16666666666666666;0.14285714285714285;0.14285714285714285;0.4444444444444444;0.125;0.14285714285714285;0.2222222222222222;0.16666666666666666;0.15384615384615385;0.3076923076923077;0.14285714285714285;0.2857142857142857;0.125;0.0;0.11764705882352941;0.15384615384615385;0.3076923076923077;0.5333333333333333;0.2857142857142857;0.25;0.1111111111111111;0.14285714285714285;0.11764705882352941;0.125;0.11764705882352941;0.13333333333333333;0.2857142857142857;0.14285714285714285;0.11764705882352941;0.125;0.11764705882352941;0.125;0.1111111111111111;0.13333333333333333;0.125;0.125;0.13333333333333333;0.15384615384615385;0.125;0.10526315789473684;0.1;0.125;0.1;0.14285714285714285;0.0;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.13333333333333333;0.1111111111111111;0.5333333333333333;0.0;0.13333333333333333;0.14285714285714285;0.13333333333333333;0.13333333333333333;0.0;0.14285714285714285;0.4444444444444444;0.0;0.13333333333333333;0.0;0.1111111111111111;0.5;0.6153846153846154;0.16666666666666666;0.0;0.14285714285714285;0.2857142857142857;0.1111111111111111;0.0;0.0;0.14285714285714285;0.2857142857142857;0.125;0.125;0.14285714285714285;0.2857142857142857;0.16666666666666666;0.0;0.0;0.1111111111111111;0.2857142857142857;0.0;0.10526315789473684;0.3076923076923077;0.2857142857142857
GO:0000281;0.0;0.125;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.1111111111111111;0.13333333333333333;0.0;0.0;0.13333333333333333;0.15384615384615385;0.13333333333333333;0.0;0.14285714285714285;0.0;0.0;0.13333333333333333;0.3333333333333333;0.0;0.13333333333333333;0.18181818181818182;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.15384615384615385;0.13333333333333333;0.15384615384615385;0.0;0.15384615384615385;0.125;0.0;0.0;0.0;0.11764705882352941;0.11764705882352941;0.0;0.0;0.0;0.0;0.125;0.15384615384615385;0.0;0.15384615384615385;1.0;0.18181818181818182;0.15384615384615385;0.15384615384615385;0.0;0.0;0.15384615384615385;0.23529411764705882;0.18181818181818182;0.16666666666666666;0.3333333333333333;0.15384615384615385;0.3076923076923077;0.13333333333333333;0.0;0.0;0.16666666666666666;0.3333333333333333;0.0;0.3076923076923077;0.26666666666666666;0.0;0.15384615384615385;0.125;0.13333333333333333;0.125;0.14285714285714285;0.3076923076923077;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.14285714285714285;0.16666666666666666;0.0;0.0;0.0;0.13333333333333333;0.0;0.15384615384615385;0.0;0.15384615384615385;0.15384615384615385;0.15384615384615385;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.11764705882352941;0.0;0.0;0.18181818181818182;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.15384615384615385;0.3076923076923077;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.3333333333333333;0.3076923076923077
GO:0001649;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.15384615384615385;0.0;0.0;0.15384615384615385;0.0;0.0;0.15384615384615385;0.11764705882352941;0.14285714285714285;0.0;0.16666666666666666;0.14285714285714285;0.16666666666666666;0.14285714285714285;0.0;0.15384615384615385;0.0;0.0;0.14285714285714285;0.18181818181818182;0.0;0.14285714285714285;0.2;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.16666666666666666;0.14285714285714285;0.16666666666666666;0.0;0.16666666666666666;0.13333333333333333;0.0;0.0;0.0;0.125;0.125;0.0;0.2;0.0;0.0;0.13333333333333333;0.16666666666666666;0.0;0.16666666666666666;0.18181818181818182;1.0;0.16666666666666666;0.16666666666666666;0.0;0.0;0.16666666666666666;0.125;0.2;0.18181818181818182;0.18181818181818182;0.16666666666666666;0.16666666666666666;0.14285714285714285;0.0;0.0;0.18181818181818182;0.18181818181818182;0.0;0.16666666666666666;0.14285714285714285;0.0;0.16666666666666666;0.13333333333333333;0.14285714285714285;0.13333333333333333;0.15384615384615385;0.3333333333333333;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.15384615384615385;0.18181818181818182;0.0;0.0;0.0;0.14285714285714285;0.0;0.16666666666666666;0.0;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.16666666666666666;0.15384615384615385;0.0;0.125;0.0;0.0;0.2;0.18181818181818182;0.0;0.16666666666666666;0.0;0.15384615384615385;0.0;0.16666666666666666;0.16666666666666666;0.0;0.0;0.0;0.16666666666666666;0.0;0.18181818181818182;0.0;0.0;0.16666666666666666;0.0;0.0;0.18181818181818182;0.16666666666666666
GO:0034446;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.13333333333333333;0.0;0.0;0.13333333333333333;0.0;0.0;0.13333333333333333;0.10526315789473684;0.125;0.0;0.14285714285714285;0.125;0.14285714285714285;0.125;0.0;0.13333333333333333;0.0;0.0;0.125;0.3076923076923077;0.0;0.125;0.16666666666666666;0.0;0.125;0.0;0.0;0.0;0.0;0.14285714285714285;0.125;0.14285714285714285;0.0;0.14285714285714285;0.11764705882352941;0.0;0.0;0.0;0.1111111111111111;0.1111111111111111;0.0;0.16666666666666666;0.0;0.0;0.11764705882352941;0.14285714285714285;0.0;0.14285714285714285;0.15384615384615385;0.16666666666666666;1.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.2222222222222222;0.16666666666666666;0.15384615384615385;0.3076923076923077;0.14285714285714285;0.2857142857142857;0.125;0.0;0.0;0.15384615384615385;0.3076923076923077;0.0;0.2857142857142857;0.25;0.0;0.14285714285714285;0.11764705882352941;0.125;0.11764705882352941;0.13333333333333333;0.2857142857142857;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.125;0.0;0.13333333333333333;0.15384615384615385;0.0;0.0;0.0;0.125;0.0;0.14285714285714285;0.0;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.13333333333333333;0.0;0.1111111111111111;0.0;0.0;0.16666666666666666;0.15384615384615385;0.0;0.2857142857142857;0.0;0.13333333333333333;0.0;0.14285714285714285;0.2857142857142857;0.0;0.0;0.0;0.2857142857142857;0.0;0.15384615384615385;0.0;0.0;0.2857142857142857;0.0;0.0;0.3076923076923077;0.2857142857142857
GO:0038007;0.125;0.11764705882352941;0.14285714285714285;0.0;0.0;0.11764705882352941;0.15384615384615385;0.10526315789473684;0.13333333333333333;0.13333333333333333;0.14285714285714285;0.4444444444444444;0.0;0.5;0.0;0.13333333333333333;0.10526315789473684;0.125;0.47058823529411764;0.0;0.125;0.14285714285714285;0.125;0.13333333333333333;0.13333333333333333;0.0;0.125;0.125;0.3076923076923077;0.14285714285714285;0.125;0.16666666666666666;0.13333333333333333;0.125;0.5333333333333333;0.5;0.5333333333333333;0.42105263157894735;0.14285714285714285;0.125;0.14285714285714285;0.125;0.14285714285714285;0.11764705882352941;0.6153846153846154;0.1;0.125;0.1111111111111111;0.1111111111111111;0.125;0.0;0.6153846153846154;0.5;0.11764705882352941;0.14285714285714285;0.5;0.14285714285714285;0.15384615384615385;0.16666666666666666;0.14285714285714285;1.0;0.4444444444444444;0.125;0.14285714285714285;0.2222222222222222;0.16666666666666666;0.15384615384615385;0.3076923076923077;0.14285714285714285;0.2857142857142857;0.125;0.0;0.11764705882352941;0.15384615384615385;0.3076923076923077;0.5333333333333333;0.2857142857142857;0.25;0.1111111111111111;0.14285714285714285;0.11764705882352941;0.125;0.11764705882352941;0.13333333333333333;0.2857142857142857;0.14285714285714285;0.11764705882352941;0.125;0.11764705882352941;0.125;0.1111111111111111;0.13333333333333333;0.125;0.125;0.13333333333333333;0.15384615384615385;0.125;0.10526315789473684;0.1;0.125;0.1;0.14285714285714285;0.0;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.13333333333333333;0.1111111111111111;0.5333333333333333;0.0;0.13333333333333333;0.14285714285714285;0.13333333333333333;0.13333333333333333;0.0;0.14285714285714285;0.4444444444444444;0.0;0.13333333333333333;0.0;0.1111111111111111;0.5;0.6153846153846154;0.16666666666666666;0.0;0.14285714285714285;0.2857142857142857;0.1111111111111111;0.0;0.0;0.14285714285714285;0.2857142857142857;0.125;0.125;0.14285714285714285;0.2857142857142857;0.16666666666666666;0.0;0.0;0.1111111111111111;0.2857142857142857;0.0;0.10526315789473684;0.3076923076923077;0.2857142857142857
GO:0050731;0.5;0.0;0.4444444444444444;0.0;0.0;0.38095238095238093;0.0;0.34782608695652173;0.42105263157894735;0.0;0.4444444444444444;0.5454545454545454;0.0;0.5;0.0;0.0;0.0;0.0;0.47619047619047616;0.0;0.1;0.0;0.1;0.42105263157894735;0.10526315789473684;0.0;0.5;0.1;0.0;0.3333333333333333;0.1;0.0;0.42105263157894735;0.1;0.42105263157894735;0.5;0.42105263157894735;0.34782608695652173;0.0;0.1;0.0;0.5;0.4444444444444444;0.0;0.5882352941176471;0.4166666666666667;0.5;0.0;0.09090909090909091;0.4;0.0;0.47058823529411764;0.4;0.38095238095238093;0.4444444444444444;0.4;0.4444444444444444;0.0;0.0;0.0;0.4444444444444444;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38095238095238093;0.0;0.0;0.5263157894736842;0.0;0.0;0.36363636363636365;0.4444444444444444;0.09523809523809523;0.1;0.0;0.0;0.0;0.2222222222222222;0.38095238095238093;0.0;0.47619047619047616;0.4;0.36363636363636365;0.21052631578947367;0.1;0.3;0.0;0.47058823529411764;0.5;0.782608695652174;0.16666666666666666;0.4;0.4166666666666667;0.0;0.0;0.0;0.0;0.0;0.42105263157894735;0.9090909090909091;0.5263157894736842;0.0;0.0;0.4444444444444444;0.42105263157894735;0.5263157894736842;0.0;0.4444444444444444;0.7272727272727273;0.0;0.0;0.0;0.09090909090909091;0.4;0.47058823529411764;0.0;0.0;0.5555555555555556;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.5;0.5;0.2222222222222222;0.0;0.375;0.0;0.0;0.8181818181818182;0.0;0.0;0.8695652173913043;0.0;0.0
GO:2001224;0.1111111111111111;0.0;0.125;0.0;0.0;0.10526315789473684;0.0;0.7619047619047619;0.5882352941176471;0.0;0.125;0.4;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.5263157894736842;0.0;0.1111111111111111;0.0;0.1111111111111111;0.7058823529411765;0.11764705882352941;0.0;0.7777777777777778;0.1111111111111111;0.0;0.125;0.1111111111111111;0.0;0.11764705882352941;0.1111111111111111;0.11764705882352941;0.5555555555555556;0.11764705882352941;0.38095238095238093;0.0;0.1111111111111111;0.0;0.1111111111111111;0.125;0.0;0.6666666666666666;0.09090909090909091;0.1111111111111111;0.0;0.1;0.1111111111111111;0.0;0.6666666666666666;0.1111111111111111;0.10526315789473684;0.125;0.1111111111111111;0.125;0.0;0.0;0.0;0.125;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.5882352941176471;0.0;0.0;0.1;0.125;0.10526315789473684;0.1111111111111111;0.0;0.0;0.0;0.125;0.10526315789473684;0.0;0.10526315789473684;0.5555555555555556;0.1;0.11764705882352941;0.1111111111111111;0.7777777777777778;0.0;0.13333333333333333;0.4444444444444444;0.38095238095238093;0.09090909090909091;0.1111111111111111;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.1;0.11764705882352941;0.0;0.0;0.875;0.8235294117647058;0.9411764705882353;0.0;0.125;0.5;0.0;0.0;0.0;0.1;0.5555555555555556;0.13333333333333333;0.0;0.0;0.625;0.0;0.1;0.0;0.0;0.0;0.0;0.8888888888888888;0.4444444444444444;0.125;0.0;0.14285714285714285;0.0;0.0;0.1;0.0;0.0;0.38095238095238093;0.0;0.0
